X,Y,Roll,Pitch,Yaw
2.814845,-0.482134,-100.86881127077787,-11.755637875171615,88.10645666977456
2.814368,-0.48147,-100.83078408408761,-11.566589059591275,87.9831978683826
2.813653,-0.48109,-100.80932824399414,-11.599043541530909,87.97166425099421
2.813828,-0.480907,-100.73592884563507,-11.387417459028763,87.92242903888469
2.813671,-0.480647,-100.70112816398444,-11.292686179531644,87.87490116915617
2.812834,-0.480112,-100.67876291271027,-11.325200647952002,87.86396574330904
2.81302,-0.480085,-100.63875597926894,-11.245223452787092,87.82556107711954
2.812916,-0.47995,-100.62036848121409,-11.217006663610071,87.78831949944282
2.81426,-0.481589,-100.665629550925,-11.296582805983773,88.09047912919964
2.813747,-0.481115,-100.63818389746771,-11.275799081683038,88.02045910208062
2.812785,-0.480534,-100.6162373537218,-11.309083717566475,88.0083785638178
2.813006,-0.480378,-100.57014831311322,-11.222819430373795,87.91397525822492
2.811961,-0.479709,-100.5483567930775,-11.256881146412798,87.90128607112352
2.812676,-0.480097,-100.50414327494869,-11.210792245279306,87.83737711498065
2.811574,-0.479379,-100.48184650575307,-11.245795687745002,87.82543676113295
2.81039,-0.478608,-100.46017171203044,-11.279896694056903,87.81287596636257
2.797461,-0.470981,-98.88831138028509,-15.105902088925657,84.40301997132056
2.796157,-0.47026,-98.86374120208934,-15.139716170840178,84.38924819638883
2.79891,-0.47224,-98.83058134976017,-14.431367748778445,84.90852742724924
2.799971,-0.47293,-98.83612083400487,-14.123150729369314,85.13926779894987
2.798651,-0.472143,-98.81155181112985,-14.156032433859595,85.12543006509664
2.802769,-0.474433,-98.65029689065308,-13.209649252929202,85.38800463793287
2.801482,-0.473543,-98.62619973787929,-13.242754475255786,85.37465623381325
2.802394,-0.473829,-98.59030439668642,-12.99578158304949,85.43052583420518
2.80284,-0.473843,-98.57459962482106,-12.835803793079666,85.4742911537933
2.801518,-0.472852,-98.5506728716703,-12.868640033137755,85.4608865887953
2.803493,-0.473785,-98.57500731438326,-12.631926005458157,85.53434023841271
2.802172,-0.472751,-98.55196666431362,-12.66509987136035,85.52091854171961
