velocity,omega
0.005712563172516967,-0.0552229529310182
0.004833121765484241,-0.03822546728343923
0.004833121765484615,-0.5809307649805788
0.005034273929773903,-0.3084096904783564
0.0037205474059607067,-0.02175488892819999
0.0052166569994586826,0.13435928141139186
0.0052166569994582385,-0.4224774404879099
0.0026780828964017506,-0.02127602245124649
0.00284077260617587,-0.07945639558180062
0.002681578639533305,0.049457482060248026
0.0019274026564265417,-0.021099857960365398
0.004841737084972756,-0.1266020962056018
0.001451456165373422,-0.020581891125743823
0.0017892803022447547,-0.06949112629513365
0.001441350755368006,-0.06808111021099705
0.0010215914056021411,-0.0200901612899429
0.0037704018353485608,0.21976656356299884
0.0007877182237323941,-0.019667359674699014
0.0013429676094381695,-0.5126046969625975
0.001018314293329784,-0.24064995899544783
0.000539807373050851,-0.020088716025739473
0.0018892731406550045,-0.11848013987973616
0.0005725425748360196,-0.020822990375876316
0.0010811295019561597,-0.10151802270230803
0.0030575169664288438,0.9047602826433803
0.0006826419266351253,-0.01956466302543447
0.0019464069461445394,-0.2150550500157209
0.0007436195263708275,-0.019721368754076707
0.0011651377600953704,-0.14693310796320702
0.0011243242414890062,-0.10723746913303955
0.0008918705062954009,-0.01823036653803456
0.0015040242684212267,-0.20829235971775972
0.0009848857801796802,-0.01957596058400668
0.0010412055512721218,-0.02042675533498084
0.0011515750084124287,-0.34647336758993674
0.001123748192434674,-0.0197830048997929
0.0009950502499873613,-0.27793646308911946
0.0012128462392240044,-0.020836987358606507
0.001160650248783184,-0.15544150286388003
0.0013723447088830568,-0.01842534507814264
0.001387109224250124,-0.020184403938770856
0.0008468211145218174,-0.18916960540728667
0.001485766132337011,-0.02003634404312038
0.0006430124415591855,-0.07298424205166043
0.0007747547999206306,0.07220347193806731
0.0016271622537411604,-0.019923939343001962
0.00021683634381694535,0.02590878189982959
0.0016944550746476024,-0.01928004467289668
0.0005479972627669884,-0.053203960638342096
0.0006807620729740875,-0.04035445178543284
0.0018306681840246585,-0.01953534920485822
0.0008187337784655595,-0.04831477102391091
0.0018939635688154089,-0.019818942362633152
0.0007177750343945759,-0.029346356083465253
0.0006562011886608072,0.06554625481795995
0.002014329913395635,-0.019319753846090748
0.0007436780217273019,-0.03420041700118759
0.0020758239328038516,-0.01993521358713224
0.00014328293687642927,0.015305356979908424
0.0004208966619016556,0.012473470533066688
0.00219255558652465,-0.01944767544702586
0.0014558640046377057,0.053957103745887025
0.002241873546835253,-0.019876355624177222
0.0005840975945849021,-0.01228441356082044
0.000782106130905554,-0.012175652986059049
0.0023610008470986363,-0.020214531677879677
0.0013045535634842722,0.013706864348179693
0.00240300083229254,-0.019952727469984666
0.00011954078801839053,0.02761515923106117
0.0001968247951859713,0.020959070448839157
0.0024894212178737576,-0.019763989268554383
0.0005013790980885117,0.0007334460607779647
0.0004307597938526441,0.002408518973496143
0.001606466930876522,0.1407198738392026
0.0010745664241916726,0.00012628601756148328
0.002421108010808211,-0.019476742856738838
0.002064231091714097,0.08268371844410183
0.002433835655914124,-0.019321411159651802
0.0003968941924493242,0.05334853887175939
0.00019137659209019208,0.040600982977366584
0.002499923198820456,-0.018850314006243707
0.0020371747593176744,0.048393855042718315
0.00250226657252989,-0.019277747177639526
0.00010912836478223795,0.02115932037044388
0.002556413894501271,-0.020040369974779537
0.00018183783984631482,0.046007099523720285
0.0008989844270064524,-0.0012629374752606282
0.0023971493487059377,-0.01837103889876346
0.0008764319711193631,0.04564407798308423
0.0006244973979128522,0.03585766273867819
0.002382764780669402,-0.01875797842023985
0.0009126981976533954,0.046760351276816436
0.000751205031932084,0.036791628185625314
0.00023020208513406377,0.02050031870359703
0.00039482274503860256,0.00935148786484774
0.002339461903942917,-0.02109775310536577
0.0010244705949903612,0.029822841465602323
0.0023360678500421047,-0.019743741569925533
0.002849295526968105,0.014492344782524924
0.0022985937005048293,-0.018932546382316673
0.0004526599164936613,0.01691596662219297
0.00023119256043396857,0.014502686488967242
0.0022888663132649882,-0.00682383323729141
0.00304835496620721,0.10990044189328785
0.0022403243068808143,0.0024444706025974483
0.0001351036639029787,0.031167447951261806
0.00019166898549322078,0.043155552283380416
0.0022348407102071514,0.00394608887341974
0.0021733292433498605,0.02376269738634562
0.002191767551543677,-0.004434249151827885
0.00026603007348788076,0.003908809105382716
0.0002051974658713172,-0.0043461678411205185
0.0021829819055596135,-0.021954938856595163
0.0029678000269560256,0.014272090072935839
0.0021266934428824527,-0.029694618669580564
0.00032977113275695064,0.01797063460955428
0.0005048019413591105,-0.0027292663211113677
0.0021663843149358534,-0.032561820284485066
0.003125931061299776,0.3505582366233142
0.0007042513755755303,-0.011505034462587105
0.0019725772481706187,-0.04946806828540673
0.0026782555889982807,-0.16694816054024386
0.0025870125627835846,-0.019877177525600587
0.004007259537389674,0.08790129945532499
0.0025331405409096627,-0.01676162443334306
0.000866123547769062,0.02718443387450975
0.0005178127074532353,0.016943587606434107
0.002540708562586526,-0.01609833695735574
0.0030421761947656764,0.026095671992152347
0.0025079643139404315,-0.019188600869640027
0.0009571985165053598,0.017933320740326053
0.0008110055486860496,0.013659191043473129
0.002496468305426594,-0.02326912976479889
0.0030301051136882914,0.3251456527145393
0.0026453430779390667,-0.025399385843542177
0.0006657033874033487,0.019108890881639695
0.00042730785155438477,-0.0067088498185512435
0.0026683661667770216,-0.02277587029352901
0.003434153461917374,0.007517019131427105
0.0026408795883190892,-0.020020695283136547
0.0007228305472239564,-0.0021210871852872515
0.0005496271463457172,-0.01657656324493928
0.002720114887279635,-0.004444116225215566
0.003390533291386505,-0.0058848343577437845
0.002691670113516986,-0.0023225110747375766
0.0004030012406929204,0.017541420986319167
0.0004801020724803071,0.0713355797523576
0.003129742800934172,0.10786710230631513
0.003861413471774441,0.19385286635719012
0.0027796305509907348,0.2288479337097158
0.00046105314227335803,0.3584370236123817
0.0005528697857542337,0.4989185726049925
0.0024158205645289773,0.5917682692757609
0.005153898815460184,0.697631746626044
0.002144839387926539,0.7300744982181158
0.0021651221674534983,0.8971645958357044
0.007519130088065041,0.4351331444083826
0.00751913008806547,0.01403750055847297
0.007519130088065407,-0.2711344149270758
0.007519130088065407,-0.24405529569595785
0.007519130088065407,0.17649186010893914
0.007519130088065407,-0.41409544472469406
0.007519130088065104,-0.008429065720164886
0.007519130088065407,1.3942410361734972
0.0016507610366130784,1.2076784990180585
0.0026946868092600305,1.7839217970913666
0.0015504402600552659,1.644968507639902
0.001559616940148912,1.8615041117096496
0.0012671385086092315,2.058166786896493
0.0012021588913282302,2.0928930384572766
0.001667923859173412,1.9793325720872303
0.0010403172593013556,2.3240128307742225
0.0011206640888330583,2.3792836483488315
0.0010356510029927584,2.376676731706823
0.0009522189874181709,2.233965176139691
0.0011720874540751636,2.147940722704192
0.0011161653103368345,1.9341654571144034
0.001086267462460618,1.821472817503377
0.0011649244610703875,1.6827802273115111
0.0014855638660115627,1.4760458525733355
0.0012454236227084114,1.2201286555455937
0.0017115282644466399,1.0326354157445365
0.0014548487893936142,0.9018020495666832
0.0015276125163144539,0.7939267802008061
0.0017497842724172442,0.6515573591843946
0.002316232285415275,0.6503353598819359
0.001846652376599398,0.536589067172855
0.002026072555463048,0.5649274068519219
0.002159351754578036,0.5594572049939899
0.002411389018802223,0.5414405357104926
0.0033739799940130815,0.5408513180974239
0.002778379743663309,0.6348799228211988
0.002580758415660158,0.7259865717383462
0.002431625793579167,0.8234327001173298
0.0031364338029043026,0.8738060077887511
0.002320985351095596,1.0404137952526895
0.0030848338691084626,1.0447338058286064
0.002241407593455407,1.1157875520779967
0.002230060537295104,1.0661080681672672
0.003088562286890021,0.9446087775923147
0.0028723666200539343,0.9282135474959361
0.003148249831255547,0.7599212254922278
0.002534265376790451,0.7501646817177914
0.002497845871946522,0.7614944124288741
0.00305116649824297,0.7626810915866642
0.0034136584480583473,0.8825848346382728
0.002864641862432734,0.8605818593488195
0.0022557156292405305,0.9044889809705836
0.0021747827477702777,0.8886094992093589
0.002701097739808686,0.8981987191048262
0.003578732736598205,0.8891994816869087
0.0026043613420568866,0.86078534176999
0.002139795317314197,0.818515056948165
0.0021961131573758315,0.7591639597265853
0.002645237229437131,0.7398931965355473
0.0030409256814332556,0.6251787866887426
0.002739016794398745,0.6266174319823534
0.002691046636533888,0.5826573458953561
0.002908363285423804,0.4835371068292815
0.002613003827015912,0.3468253898882949
0.0033573902066931956,1.083486505874646
0.003273908978575864,0.25747128987879364
0.003357971560332426,0.19935053094296507
0.0072019847958740505,0.41323316404834287
0.0035388351190752676,0.1476784235809987
0.005753801004553209,0.19394891636082434
0.003505792349811944,0.18404547408793093
0.003475922035949532,0.19294165086567006
0.004884292476910255,0.2159141476041455
0.0035399822033448064,0.1735392217788032
0.0033686997491614843,0.056586168074026943
0.0035530191387043364,0.14627154863327974
0.0035956836623933356,0.12427876113245873
0.003096986438458989,0.11112909190057252
0.0036298634960560032,0.08918092641519593
0.0022549434582711993,-0.06812643899889537
0.003612561694974986,0.12057721134027588
0.003600610226058744,0.2180168394424271
