velocity,omega
0.005297865843903421,0.07751160985688443
0.005297865843903423,-0.5141726956865256
0.006660663330330004,-0.33779601415315597
0.0030481195842684203,-0.19294047287876026
0.0035462855215001067,-0.007514279406805713
0.0036990573123433677,-0.15895165850822934
0.0016525767758261785,-0.10407582142772753
0.0014876024334475482,-0.12402630427168049
0.0014431659641222093,-0.11394564697940268
0.0028676488627444553,-0.007355329470669858
0.0018742401126854887,-0.0318144258103672
0.0009539523048874237,-0.03075283414763419
0.0006098237450280787,-0.02049757978753064
0.0005902685829349867,-0.020946914178836096
0.00281217673697782,-0.007720113905790527
0.00045969772677272107,-0.03388155350585009
0.00043873682316395937,-0.03943072181395735
0.0030213462231262187,-0.007700846598623912
0.0035371515376074344,-0.19873798064980974
0.0029413741686495926,-0.007505718015892171
0.0016032669771437473,0.05192325401939968
0.00025900772189260484,0.01895167822573285
0.001187960437051663,-0.019235781762503734
0.0030458209074075947,-0.007909455274855759
0.0009486311190342251,-0.04607248373760342
0.0010761449716462062,-0.048181255871796225
0.00090113040121845,-0.0697772299201489
0.0009805508655854785,-0.07126717715330244
0.0011890710660006252,-0.07206430369291184
0.003426644130924405,-0.008075414167905137
0.0017038691264295584,-0.11184784585350371
0.0016771553297178531,-0.10698319637359077
0.0014767779115358308,-0.11816745898951808
0.0037803068658509528,-0.008252552560847448
0.0013483564068892046,-0.12481539035971423
0.001866724403869181,-0.1415124251947475
0.0018210647984076985,-0.13304432662906152
0.0014714632173453573,-0.14623342397437966
0.004125660189593824,-0.008984829253776638
0.0007362852708019154,-0.21713462123314287
0.000652371060057178,-0.10438784751146102
0.0005088732651654228,-0.0913891894786758
0.0006366050581010519,-0.06560667822796518
0.0007652515926150803,-0.017693302028092717
0.004417063504184731,-0.008961790654907986
0.0005181833652288291,-0.054553296322993106
0.0006090164201401865,-0.03756792225881611
0.0004414396901049406,-0.034360000892661446
0.004546408802560398,-0.00823358406614716
0.0003043041241917581,-0.02774973254577162
0.00038512984823269833,-0.018254911061859502
0.000768323499575878,-0.013469070250110349
0.00139802753907068,-0.05657236229787088
0.0013800090579412832,-0.04429414393800357
0.0047130001060895115,-0.009450499735919493
0.0014733499244918293,-0.04674347867783979
0.0014574841337043618,-0.026583516051033484
0.00037002837729007776,0.013943733120768798
0.00043750771421757425,0.007009059149737595
0.00489432089262643,-0.009177168039229855
0.000617277895279129,-0.014830359011000382
0.0009338956044439082,0.005129919758260826
0.0003391474605539768,-0.025181926216760075
0.005060946255395125,-0.008660668447546982
0.0007687841049345018,-0.0038412583824793956
0.00042372750677787036,-0.030995489292152456
0.00045751721279095993,-0.012601654653167316
0.00026071632093138984,-0.002361445766439374
0.00015148597294802483,0.013783151924485537
0.005143356297205019,-0.009836849501041911
0.0006565439817710311,0.01981073774663855
0.0003516205340988363,0.028428044769086114
0.0015138593065410504,0.014032782582674486
0.0005416133307072467,0.011213479607818044
0.005089089997239235,-0.00996004353746116
0.0004624651338208806,-0.02752316070211691
0.0002986703868814646,0.031118639446404472
0.001175680653918961,0.06311235396343307
0.000890673902166423,0.05262567734979484
0.005165564925543081,-0.010048734828430383
0.0015602884348736867,0.037977213809710975
0.0010284357053308502,0.03902251673410717
0.0010133493968026428,0.05619342434694374
0.0006541391289321894,0.03194898259275192
0.005099106784526155,-0.009272513403857374
0.00046501827921074755,-0.05516664509238467
0.0006624296189028799,-0.006623076493298186
0.00035823176855224396,-0.04020139671744971
0.0004893311761985262,0.0020511827053866227
0.005260451121339397,-0.009687960714273913
0.001734056515803206,-0.09841931723985908
0.0010270345661174875,-0.037659677806985314
0.0011963552983959265,0.03584651867808475
0.0013448843816477847,0.07789721740705602
0.005143304871383615,-0.009643364068992355
0.0042053803632964475,-0.014174376004604028
0.002401824722997042,-0.002026341239812268
0.0027703158664672527,0.11733165619563124
0.00236414487711739,0.08530041992570148
0.004810204257617489,-0.010273739831163198
0.004941000404776545,-0.010782185407521183
0.005541594400531608,-0.08594549210604896
0.00554159440053124,0.3166441368337587
0.0007474128711765435,-0.07633640607798498
0.0011488050313259012,-0.020907972147981013
0.00479407603193777,-0.010181142514440467
0.000890358354821206,-0.06876758292520435
0.0008553531434440671,-0.032529805592389494
0.000909488867441177,0.012540924517679741
0.004992613944618548,-0.009969199091344194
0.0006264830404730437,0.011378949380059566
0.0005242184659091268,-0.057960477631112894
0.0006288052162634584,-0.02435021491152156
0.005085400770834106,-0.01041041627956929
0.00499460609057422,-0.04428734307573734
0.005092413671335213,-0.01033666752321949
0.0015373968258066797,0.022086749450721754
0.0012705431909225198,0.053418406032633925
0.0012998007539619413,0.02036260381204613
0.0013171518515342998,0.08816151823809548
0.005024048168558864,-0.010163381437962471
0.00027335873865673763,-0.061155230919411
0.00034630189141882144,-0.023203728353323072
0.0004048160075886819,-0.05913576668059761
0.00010121264743096239,-0.02613954001836305
0.005125823738678354,-0.010412357801797612
0.0028890803034873455,0.0007916904815630232
0.0020627847682200416,0.07791770954419519
0.0005366013417799084,-0.042319101403577974
7.378346698293439e-05,-0.02099773867449528
0.005073434832537043,-0.009990604025247762
0.0004803706901968315,-0.04269811734847906
0.00023831491770347698,-0.021318532313998162
0.0020980803130481057,-0.008244613176898952
0.0020665403456015946,0.034802242829414354
0.005040865005135573,-0.010070184869334753
0.005503896801358115,0.1037752985154583
0.003976341157396067,0.0969916729602005
0.0031681833911565665,0.05618832589560441
0.003167871367337779,0.11474518941923861
0.004684346806119175,-0.010247318661043892
0.006579070831051939,0.2008223575181205
0.004609219022784673,0.15521835714348242
0.0031259643312103614,0.14164362390339136
0.002580237392179466,0.1487619249636083
0.0043553296086519125,-0.010734590864885263
0.00426955103026054,0.14944297834060194
0.0032748796924468963,0.03716967912575342
0.0010591000896991159,-0.1293721045991134
0.0005907799928905089,-0.09458178386032046
0.004330001501154405,-0.008200560894138675
0.0007103717336721882,-0.08027572077972422
0.0010124119714818814,-0.04796006180467316
0.0011877461850075765,-0.017383193551808063
0.0005154813284688058,0.009096998577305726
0.004377579810808686,-0.010573585099919569
0.0010773485972515103,-0.03736322831323946
0.0018014796696052705,-0.003961472564398605
0.0032692208551883518,0.1056719949485938
0.0024467856465168387,0.0824549876256242
0.004240724466409143,-0.00983666884582135
0.0025459836998693824,0.08182320298601553
0.002022604756248792,0.05112870959912641
0.0015651150117480645,0.0687378533046541
0.0030236382058706135,0.05286980869902891
0.004027920803590949,-0.010014641458681695
0.0022475288652209578,0.08398853245759597
0.0014613093443894356,0.08683142919598197
0.0014499299983101004,0.042130856884512013
0.0008861083455197866,0.04821850779144654
0.003980896883869227,-0.010386347701242471
0.0013595355824694846,0.030463385457139225
0.0008675165704466235,0.06790330769366903
0.0014279530804617556,0.003126606843707691
0.0008924331907769618,0.019885822772693018
0.003996194689952162,-0.009700754152405011
0.0006912785256322068,0.02399948197657409
0.00082267915981867,0.06269039673988175
0.0017776130062531548,0.007367146603158403
0.0007116298194988224,-0.018016793105616102
0.003925360875130008,-0.01019103336231808
0.0010704601814173482,-0.011884549258354582
0.0005608859064018587,0.019422764270515813
0.001234878536536943,-0.004177898308086014
0.0011223747146120373,0.03953231513236233
0.003969243756687137,-0.010168094707836417
0.001441112417543867,0.0718494987939522
0.0017728513756093754,0.07522424092817914
0.004060693783086679,-0.01040530484260671
0.0007150524456290163,0.08516885887544845
0.004184047442369611,-0.00982717460763638
0.0007879701771005432,0.07650012875602386
0.0043251543325065365,-0.010935896593039729
0.004658183819902566,0.2763914805958194
0.004658183819902123,0.00223480210041771
0.004159222283071561,-0.011114782461675077
0.004271860016433326,-0.010516457472803609
0.0035410022592483174,-0.1952631513163965
0.0042243537967362,-0.011996337674204938
0.001307509464592888,-0.2340272048254377
0.004263818124639109,-0.011424932426322698
0.004356530729835318,-0.011609380643676559
0.0007828001021972064,-0.21905296224322512
0.007811236892830688,-0.012277317142761035
0.007811236892830605,0.05572846887089611
0.007811236892830605,0.16864561843573256
0.0078112368928306255,-0.07606276534502854
0.007811236892830667,0.0901735507624295
0.0078112368928306255,-0.17651889661360087
0.007811236892830605,-0.0999268730633247
0.000863736649679952,0.11453682597654335
0.0021962408793206726,-0.01332504161074155
0.001920987506466425,0.0340156572739545
0.000979436572729679,0.07383260893747945
0.0008902460334087591,0.04685757669832924
0.0007481711034246273,0.05006213670206705
0.0022134665120576275,-0.012670317569714484
0.0004978925586910253,0.01718298490045811
0.0004711698207654535,0.050502777062220616
0.0003321219655485798,0.029575666868609574
0.00023385465571622524,0.021295431818913357
0.0023601900347215675,-0.012102456904145242
0.0004819813274392357,0.021951862544582923
0.000744226444034307,0.007529840697003465
0.0008397958085156166,0.024351049721019535
0.0006569208475909721,0.05148435383566152
0.0025427111515073917,-0.011387770539840858
0.00022848413511676268,0.03698243345263563
0.0002872002785514691,0.03970390742992436
0.00018062391868194292,0.01987929887140183
0.00022560141843520502,0.022423612118402048
0.0026265414521761555,-0.011286400574789468
0.00029256964982719814,0.009593737378239098
0.00044373528144612883,0.03557112429545839
0.0027294724765054095,-0.011398246125153833
0.00032254147020185724,0.019159207532041478
0.002858657202254302,-0.01119161172175609
0.0029670301649965107,-0.011464306226628196
0.005148497742060094,0.012417668007984162
0.002977169964916117,-0.010772315125137766
0.0011643753690283355,-0.038278772045387655
0.003069702591457351,-0.01182198714720073
0.003163460921206383,-0.011719497847039406
0.0009168304096175014,-0.07518548277387538
0.003236859743640292,-0.013481334411238777
0.0005183454446603341,-0.17475647510303816
0.003295518472107455,-0.012990365787558744
0.0033896271181355197,-0.013738088565318662
0.0007701175234988494,-0.2082741363659295
0.0033636932083647964,-0.0147110764035574
0.0012455187674219644,-0.12050601943759887
0.0035482087029934553,-0.031174837353006524
0.0036120006921374157,-0.011945808779515232
0.00015430165261591045,-0.1053815011549517
0.003567858321178114,0.02541148569599727
0.0014849757573779903,-0.0225048702546502
0.0037175859102378654,0.01529481861872739
0.003804047581195657,0.06953611197357645
0.00060245663744377,0.11597299463858235
0.003650379980221224,0.5574717691111033
0.0009231061694086464,0.8008724959251765
0.0036475763185984016,1.009176381959847
0.003638529922922257,1.1842759371830738
0.0023488578075310878,1.16983946371856
0.003667304868701207,1.3974183357891405
0.0018204812550532234,1.3832817008054548
0.003427255607625435,1.5731627138094666
0.0033997613151513905,1.6588401478413033
0.002846303567787595,1.6627105032695937
0.003270617831542026,1.7836012738941207
0.0027068808618038866,1.8294913082395254
0.002740803531813343,1.2778218188160224
0.002972666311579805,1.1000083409845018
0.0032955583745397465,0.9679711079316746
0.003401662093741767,1.0408983186968896
0.0026288676269451503,1.1109768642841829
0.0033196670013724595,1.2331796660955092
0.003286093273173999,1.2923400809081471
0.0015223892406344994,1.342817258465118
0.003299013337347946,1.285661708180399
0.0038869900951765428,1.2040445987560275
0.0033279088028371124,1.1945577048253284
0.00339750334804842,1.166650779651846
0.002357675126051418,1.2136832829202433
0.0032430386985049945,1.1359495513768394
0.004704368182869955,1.0595595147258479
0.0030078114967529504,1.084024917162651
0.003060737329468288,1.0445446183717024
0.003573482894879953,1.0462103339246056
0.00319919271066937,0.7839936427578067
0.003397735716620695,0.6502690391555745
0.0035398973148948617,0.5755223996335417
0.0038044153295873923,0.48437634204435653
0.003905749863982296,0.4049765091679234
0.004189760136332309,0.3546513490650227
0.003919918621604083,0.3727038821753723
0.0044176034226715575,0.29219995648304575
0.004472566377372262,0.2992016271266351
0.004226965814860794,0.40692491510701956
0.0043998436335852065,0.3592883928631636
0.004404883766911462,0.3903175887389665
0.004839843489205132,0.5389289757358
0.004347036346753956,0.4533878863138696
0.0044649714444775935,0.46985575545587466
0.0045952333999481915,0.4836004540133061
0.005081236488296655,-0.20362105317644108
0.005081236488297016,1.743835352562371
0.004376996687227447,0.5019864668804388
0.004454778333430299,0.48840466630706203
0.004484282997314037,0.5023093460680599
0.004493763789964937,0.5178380411095631
0.005445246367245518,0.7906650504600492
0.004322543811229661,0.5422640489464783
0.004370523080822228,0.5311844478422572
0.004817171472970332,0.6418653512380672
0.004631855459748273,0.501457597500945
0.00472099332768014,0.6616098605188867
0.005007227276647244,0.4095380932510011
0.005310542439337046,0.3711305738146251
0.005612408484777256,0.3005130137113028
0.005889612041552527,0.20758230453229487
0.00611723769359995,0.13249872721765144
0.006286087813576911,0.08972138252973849
0.0064097088857450885,0.06297654776932404
0.006512614375195259,0.05096150147072365
0.006567949147184387,0.055205669700804094
0.00643044183724756,-0.40665559949711394
0.006430441837247155,0.11888342880335045
0.006430441837247502,0.9093701930819833
0.006078165265933489,0.04050241764934981
0.006055502704152618,-0.013936394257996199
0.006015400319180784,-0.06836524023488266
0.005962770580862517,-0.10815317203766739
0.005901156242635882,-0.12039722243772388
0.005793408754783287,-0.10130375366153999
0.0056434500972366115,-0.04454659100115066
0.005515372335572661,0.008615810813800806
0.00538303455311222,0.03445223868500591
0.007865766030105657,-0.010904244958894083
0.007865766030105657,0.12917815394007448
0.007865766030105326,0.0891504064976445
0.00786576603010537,0.05298418274037431
0.007865766030105945,0.41608521217119687
0.007865766030105657,-0.03945659154810244
0.00786576603010537,0.25368605898938057
0.007865766030105616,-0.023058735942605324
0.007865766030105657,-0.19188291599795093
0.007865766030105657,-0.0393986621962199
0.00786576603010537,0.12235316320290224
0.007865766030105657,-0.16266464482858112
0.007865766030105616,0.39989615966457137
0.00786576603010537,-0.04693961132444002
0.007865766030105657,0.08795087864878326
0.007865766030105657,0.1590567752334664
0.007865766030105636,0.07430623977580098
0.007865766030105636,-0.34675452992826905
0.00786576603010537,0.3046881643824477
0.007865766030105945,0.10123405963316401
0.007865766030105347,-5.1867343441581895
0.004141394088951176,0.06588428534773527
0.006436952511864529,-0.11788917662927645
0.006436952511864597,-0.02151469319797883
0.006436952511864688,-0.17169018928576918
0.006436952511864529,0.22857788535240786
0.006436952511864665,0.831959592164651
0.004663917773717762,0.06757307955351877
0.006377610602725728,0.18812444544020934
0.006842316128329683,-0.0660021425422812
0.00507842741407217,0.025218262398873037
0.004028409922041297,-0.16087521582448971
0.0040284099220411875,0.1522199858274007
0.005362271906570923,-0.034788253585226414
0.0053720837670312325,-0.26310708570785835
0.005967102647013875,-0.2627894485031135
0.005671812496900776,-0.09602491666532842
0.005853774337980562,-0.45877795897556695
0.005154070721284287,-0.38022918584507437
0.004826372965281482,-0.1271521161403939
0.0062022711969084736,-0.42058053878200496
0.005909552690348046,-0.18280763547466705
0.006118002043151028,-0.6639211963169345
0.005996551092086188,-0.18671918790479225
0.0058893335785978294,-0.3633952083411742
0.006436564067885899,-0.37252539568753207
0.006084776166795275,-0.20290927146034932
0.005882938466446896,-0.38872845131812994
0.006311311907995024,-0.24845551124443688
0.0060391737845503154,-0.32085903547594796
0.006610235169795386,-0.371394075140941
