velocity,omega
0.00014534441853750508,-0.0011204306325112157
0.0006137947539690568,-0.017971446942155467
0.0005922837157983994,0.10619174507426976
0.0005991034969018599,-0.01679280233163638
0.0006550801477681046,-0.017330116808565776
0.000571835640722034,-0.5055477492986711
0.0006413836605341087,-0.018013293646887973
0.00023742788378795066,-0.31846161229825043
0.0006576024634990713,-0.018424055458865496
0.0009836122203388722,0.4837419644849206
0.0004141618041297741,0.40053716449389754
0.0006747814460992854,-0.017542739569734067
0.0011272342258820901,0.3846877037560006
0.0007158784813080157,-0.016561211847005097
0.0003488624370723189,0.11310560803700298
0.00028547679415317145,0.06120651322035542
0.0003407711842278208,0.0204615740952363
0.00030984028143555615,0.0011849648372503907
0.0008765318020470586,-0.016904240126649483
0.0009362825428255414,-0.01587532448857587
0.0030970258313419118,-1.175479831291824
0.0006651563725921932,-0.016459894776389206
0.0003783080755151623,-0.006827916766326325
0.000732402211902633,-0.01749013985278225
0.00023461031520383689,0.11247617215256867
0.0002957465130815991,0.08773408952761486
0.0008364621928097629,-0.017526840238915042
0.0003094834405908931,-0.021938683677731774
0.0008959787943920404,-0.01756148960247117
0.0009423990662134056,-0.01698697470892796
0.0001370036495864229,-0.030745469437832185
0.000988883208473078,-0.016040869347122566
0.0001529477034805634,-0.03870323983986168
0.0010244549770488196,-0.016913055343820815
0.00043204282195173345,-0.028915471355361433
0.00040942032191856425,-0.030591949563515186
0.00110186614432077,-0.016371077603665185
0.0011796143437583083,0.07097886343466087
0.001117103844770074,-0.016426364559762874
0.0011643135316571596,-0.016598457074920248
0.0013508700899789866,-0.015672497347651415
0.0011577154227184216,-0.015608755442784172
0.0009299042961509044,-0.000678196763075789
0.0010752641535919961,-0.010212023052275754
0.0002884614358973702,0.03640609903575864
0.0003417967232142178,0.025552508278252617
0.0012749137225709427,-0.017838462070258743
0.0012204867881299346,-0.0853608457163233
0.0012685881916523329,-0.018174796209095234
0.001598796109577404,-0.026564785791819645
0.0012565448658920842,-0.017293765855640686
0.0013004541514409738,-0.016770935887095106
0.004018943206864286,0.1365956399884709
0.0040189432068641106,-0.6205591767879355
0.0009398622239455945,-0.025835799187234443
0.0004929391443170648,-0.03540664922634562
0.0005282205978565355,-0.040387469760474914
0.0009809429137314961,-0.04552117068845973
0.003966650224055574,-0.33696203284080184
0.0006993139495249721,-0.057946541244078276
0.0007227869672316975,-0.05031868206724255
0.0005285773358742672,0.012263586421639161
0.0009881386542384006,-0.043689619952886005
0.0004776777156200424,-0.014952516044118624
0.0011117589666829006,-0.015601111384100363
0.0012176013304855686,0.013427015605458337
0.0006344170552561112,0.0782866290759614
0.001415301028050242,0.027250723032437918
0.0008437493703702694,0.005806682750758796
0.0014533303134524112,-0.02432885035331367
0.0015234204934949436,0.04483582728362023
0.00045663990189201566,0.09039755844328567
0.0016458067930349562,0.4643912754206525
0.0028004303240752146,0.6138711139134472
0.0013365107556619013,0.2742584474499097
0.000565173424711295,0.21744376719875902
0.00048054344236513324,0.17611866917144425
0.0011867286968806974,0.1305900545187626
0.0005266137104179406,0.0025509186104812898
0.0010484817594980979,-0.002066039981983181
0.0001342609399638604,-0.051284245046701926
9.798979538708156e-05,-0.06785430896263733
0.001005069649327771,-0.04930931176396314
0.000615548535860408,-0.07727806768579626
0.0010260414221658558,-0.041413990773719433
0.0007991808306009523,-0.00390800137496683
0.00053800464682011,0.04064528925476907
0.0010572724341435297,0.020868783937231683
0.0018743132075508377,0.15548809487800952
