X,Y,Yaw
2.283313,-0.461346,-103.52382035461798
2.287312,-0.465518,-104.1963443109292
2.290057,-0.468197,-104.45931363464176
2.29077,-0.468526,-104.4753355442577
2.29291,-0.470614,-104.65142796931664
2.294539,-0.472072,-104.63083903842768
2.295861,-0.473249,-104.67929989118248
2.296845,-0.473908,-104.69485672357963
2.296764,-0.473777,-104.4853260346493
2.296839,-0.473763,-104.36699496483958
2.29693,-0.47378,-104.31657397015891
2.297146,-0.473885,-104.25625794929648
2.297168,-0.473906,-104.20342316074638
2.298181,-0.474523,-104.21837615398536
2.298192,-0.474548,-104.1633572599007
2.298241,-0.474602,-104.12452081019116
2.299303,-0.475241,-104.13997909445092
2.299063,-0.475438,-104.2492765973392
2.300133,-0.476086,-104.26504034711142
2.300558,-0.476437,-104.32592108990312
2.301098,-0.47682,-104.39313206898828
2.301103,-0.476717,-104.35084313898122
2.302231,-0.477383,-104.36645860431447
2.301643,-0.477355,-104.2834548316568
2.301299,-0.477279,-104.20168418124167
2.301222,-0.477057,-104.1176026284258
2.30171,-0.477513,-104.1605411011508
2.30217,-0.477941,-104.20015306013096
2.303411,-0.478774,-104.2160733634473
2.303897,-0.479274,-104.25474193986464
2.30406,-0.479368,-104.23627799795072
2.304029,-0.479403,-104.23112580636028
2.303373,-0.479195,-104.14748690479564
2.304705,-0.48014,-104.16352372270391
2.304484,-0.48013,-104.21631344037768
2.304404,-0.480181,-104.25981260627978
2.304677,-0.480438,-104.32040733370631
2.304823,-0.480298,-104.2395170345169
2.306223,-0.481323,-104.25404862774572
2.306706,-0.481719,-104.26030440421526
2.307069,-0.482017,-104.282321862372
2.307573,-0.482466,-104.30955199239548
2.307918,-0.48279,-104.33647406504733
2.309429,-0.483939,-104.35227372868384
2.309813,-0.484242,-104.37741715303385
2.309631,-0.484028,-104.33884676024051
2.309627,-0.484191,-104.40334280367937
2.309927,-0.484384,-104.40021639137326
2.311521,-0.485615,-104.4169905263208
2.311713,-0.485659,-104.39538103349358
2.311944,-0.485747,-104.38037505544212
2.31362,-0.487037,-104.39664281987886
2.312613,-0.486094,-104.40295581937976
2.314317,-0.487396,-104.41946578491624
2.314858,-0.487846,-104.689523911711
2.315145,-0.488235,-104.76035938954324
2.315202,-0.488394,-104.82397501728984
2.315296,-0.488629,-104.87986606851956
2.316971,-0.489962,-104.8959031370229
2.317193,-0.490257,-104.94291923985406
2.317487,-0.490657,-104.99552436090424
2.317754,-0.490861,-105.12284903482016
2.318066,-0.491054,-105.11367911234346
2.319762,-0.492427,-105.1298119157706
2.320072,-0.492558,-105.13210101607793
2.320259,-0.492639,-105.11242952338932
2.32063,-0.492877,-105.14612975080162
2.32239,-0.494293,-105.16247834007146
2.322783,-0.494638,-105.18549076727514
2.323059,-0.49479,-105.22262427876838
2.323121,-0.494767,-105.20970218563168
2.323122,-0.494732,-105.2711185689054
2.323291,-0.494815,-105.22705556251915
2.325109,-0.496282,-105.24299897891166
2.325576,-0.49674,-105.2466743472928
2.327442,-0.498264,-105.26296895666178
2.326191,-0.49712,-105.3267399533619
2.328051,-0.498642,-105.34293898195462
2.328165,-0.498655,-105.37054163353474
2.328131,-0.498725,-105.56003827716734
2.328283,-0.498976,-105.66540141375614
2.330101,-0.500492,-105.68115475599846
2.328882,-0.499439,-105.72671330429176
2.330694,-0.500953,-105.74337707823685
2.331514,-0.501817,-105.61396543967976
2.33256,-0.503689,-105.1914067056774
2.334261,-0.506045,-104.89736157312085
2.33648,-0.508067,-104.91419150142706
2.338742,-0.510148,-104.93172485005306
2.338956,-0.510746,-105.11465119500562
2.341228,-0.512899,-105.1322825426359
2.3355930000000003,-0.5092625,-105.12293427177865
2.329958,-0.505626,-104.96058929746424
2.3243229999999997,-0.5019895,-104.89618098943485
2.318688,-0.498353,-105.57202037650642
2.320351,-0.499552,-105.58854536417736
2.3146575,-0.49480599999999997,-105.64127016264295
2.308964,-0.49006,-105.74857450540708
2.3058555,-0.4874055,-105.8350015515364
2.302747,-0.484751,-105.85696255875864
