X,Y,Yaw
2.159293,-0.45809,-101.9921396669424
2.160249,-0.462543,-101.93149673841516
2.157731,-0.45744166666666664,-101.98557231525163
2.155213,-0.45234033333333334,-101.60719808162834
2.152695,-0.447239,-101.97388089522912
2.153445,-0.449603,-101.98753074244988
2.149563,-0.444257,-102.19001650386984
2.146854,-0.440841,-102.35652508827728
2.147361,-0.442114,-102.37352350016462
2.145207,-0.437302,-102.41666268864212
2.14573,-0.438142,-102.43251946309444
2.144161,-0.43589,-102.4219710479744
2.143342,-0.434547,-102.4182786752029
2.143895,-0.43512,-102.43278424598032
2.142805,-0.433387,-102.54025636395944
2.143409,-0.433882,-102.55464101048004
2.143483,-0.43351,-102.57555070580196
2.143613,-0.433242,-102.60058590965144
2.144365,-0.433737,-102.614847530509
2.145201,-0.43406,-102.81849040171603
2.144419,-0.433419,-102.83893282983492
2.148264666666667,-0.43766466666666665,-102.93137943608448
2.1521103333333333,-0.44191033333333335,-103.24102721370808
2.155956,-0.446156,-105.30232493655976
2.156988,-0.44612,-106.00432710787544
2.15791,-0.446775,-106.01831047625978
2.155532,-0.444363,-105.83786037508092
2.156416,-0.444961,-105.85050478172847
2.156271,-0.44424,-105.96996233031145
2.15646,-0.443914,-106.0630213847936
2.15734,-0.44446,-106.07415877764343
2.160638,-0.445682,-107.66001046562162
2.161384,-0.446087,-107.67058476729764
2.160964,-0.445333,-107.46021598516931
2.16117,-0.445073,-107.39174194993568
2.161945,-0.445438,-107.40561886693446
2.161597,-0.445052,-107.42967212972758
2.162361,-0.445402,-107.44415802735372
2.161648,-0.445348,-107.53928424469602
2.160617,-0.444671,-107.3764000249526
2.161327,-0.445,-107.39309574337152
2.159232,-0.4438,-107.28056784952562
2.1599,-0.444139,-107.29362695003692
2.159259,-0.443691,-107.11796482305346
2.158875,-0.443494,-106.9350075632948
2.15979,-0.444008,-106.90486623597351
2.158766,-0.443117,-106.7520889938743
2.159725,-0.442949,-106.85088478497038
2.159519,-0.442081,-106.85585820354356
2.159446,-0.441513,-106.83495031018349
2.160297,-0.441693,-106.82849619483272
2.160517,-0.441927,-106.80342792907088
2.160881,-0.442155,-106.6615768578299
2.16126,-0.442201,-106.30511798649148
2.161869,-0.442175,-105.67907943023997
2.16338,-0.442428,-104.8475132695477
2.164407,-0.442134,-103.7700491128919
2.166163,-0.442194,-102.71639081220717
2.16747,-0.441995,-101.4860134483875
2.169119,-0.44215,-100.27814327867488
2.170975,-0.442265,-99.01372682974804
2.173398,-0.443406,-98.53655854363856
2.175159,-0.443456,-97.08721023456953
2.176543,-0.443711,-95.5294844975886
2.178247,-0.443832,-93.84274081584684
2.17994,-0.443977,-92.08296497072534
2.18156,-0.446768,-90.27075519290676
2.183213,-0.446978,-88.36241056073463
2.184379,-0.447199,-86.41378551199578
2.185563,-0.447264,-84.3834966430874
2.187116,-0.447245,-82.26345948600706
2.187385,-0.446627,-80.00567119742253
2.188821,-0.446593,-77.81490622626781
2.19021,-0.446532,-75.6117324491188
2.189859,-0.445631,-73.39449016650974
2.190974,-0.445554,-71.17263821326874
2.191485,-0.445528,-69.22086394883925
2.192424,-0.446495,-68.00398272422453
2.193125,-0.446696,-67.16712726949922
2.194249,-0.44721,-66.49155147175772
2.1957,-0.448061,-65.74777404411738
2.196493,-0.448326,-64.97859360400429
2.197967,-0.449107,-64.15926848521656
2.199141,-0.449418,-63.379507816115854
2.20043,-0.449555,-62.66504112663482
2.202187,-0.449884,-62.02282662913843
2.203342,-0.44904,-61.48505732766986
2.205242,-0.448968,-60.92559373914959
2.206929,-0.448488,-60.37590426902655
2.208659,-0.448118,-59.81932631986493
2.210643,-0.44829,-59.23588589119402
2.212184,-0.447825,-58.631410254671856
2.214146,-0.448308,-57.95145373740592
2.215957,-0.448601,-57.2509494866256
2.217811,-0.449083,-56.53980940956465
2.21994,-0.450148,-55.81673109881668
2.221661,-0.450441,-55.09550840585321
2.223867,-0.451805,-54.31785068527231
2.225866,-0.452826,-53.535850587321
2.228103,-0.454416,-52.70170272469405
2.230128,-0.455676,-51.8539463178816
2.2350820000000002,-0.46124,-51.929929277081406
2.240036,-0.466804,-50.33595418521527
2.242611,-0.468803,-49.474454564942
2.24481,-0.469968,-48.87758271441271
2.247017,-0.470987,-48.26315520594041
2.249935,-0.472758,-47.54031355905486
2.251944,-0.472673,-47.2214387981069
2.255173,-0.474125,-46.623467782254586
2.258233,-0.474774,-46.42289752287932
2.265593,-0.476532,-45.85045300261328
2.269483,-0.477532,-45.44628086982933
2.273254,-0.478067,-45.23467152254696
2.277418,-0.478949,-44.94024338737983
2.281557,-0.479592,-44.76259097432412
2.285833,-0.480177,-44.68924937696355
2.29026,-0.48095,-44.50213675606286
2.294497,-0.481192,-44.46961416509549
2.299039,-0.481926,-44.32529054038494
2.303564,-0.482364,-44.32447742492348
2.308134,-0.482823,-44.33218034214736
2.31288,-0.483553,-44.27545896906822
2.317557,-0.483471,-44.62752319011428
2.322404,-0.484169,-44.64213420384005
2.327199,-0.484458,-44.74433073731264
2.331968,-0.484782,-44.825114384754166
2.336797,-0.48547,-44.8187962543875
2.341519,-0.485018,-44.85020281501358
2.346374,-0.485666,-44.83575995360204
2.351446,-0.485918,-44.96134260812061
2.356402,-0.486108,-45.05749380829501
2.36116,-0.486601,-44.99913881811857
2.36613,-0.486054,-45.1468792491745
2.37093,-0.486374,-45.11522581509101
2.376033,-0.486152,-45.188227852295526
2.3829973333333334,-0.4892883333333333,-44.775512775655216
2.3899616666666668,-0.4924246666666666,-44.818137842178
2.396926,-0.495561,-44.65471094293855
2.402437,-0.495754,-44.69932647607914
2.408116,-0.495762,-44.803148137010105
2.413739,-0.495823,-44.95861221837799
2.419591,-0.495934,-45.14508788997063
2.424439,-0.494605,-45.18734246200098
2.430529,-0.494708,-45.48087978177702
2.4363425000000003,-0.49653,-45.78195511433451
2.442156,-0.498352,-45.2883997487577
2.448689,-0.498265,-45.694904287955325
2.455277,-0.498156,-46.13391437242362
2.459967,-0.49904499999999996,-46.10634246845593
2.464657,-0.499934,-46.185563840102695
2.471395,-0.49954,-46.61144586558198
2.47905,-0.500074,-46.75885748909129
2.485678,-0.499659,-47.05470753069143
2.492106,-0.49921,-47.23379493645864
2.498563,-0.499573,-47.11925904078462
2.504601,-0.49914,-47.0594556569674
2.509799,-0.499019,-46.792129357241
2.515576,-0.498646,-46.61755594168153
2.521364,-0.498243,-46.43531656535489
2.526107,-0.498172,-46.11374004347988
2.531803,-0.497795,-45.91122998526317
2.536349,-0.497623,-45.581207289007054
2.541877,-0.497346,-45.32812023484036
2.547345,-0.49709,-45.05864615126323
2.55169,-0.496912,-44.69567206451256
2.557156,-0.496533,-44.41883734957917
2.561274,-0.496103,-44.07063997849394
2.566653,-0.495656,-43.7446447180845
2.571966,-0.495224,-43.37793517287132
2.577254,-0.494785,-43.00321623086647
2.578887,-0.493936,-42.61930165291806
2.583228,-0.493095,-42.168385452584026
2.588241,-0.492736,-41.730863861349846
2.593158,-0.492468,-41.28591698621965
2.597595,-0.492455,-40.805894515338096
2.602391,-0.492475,-40.45920733477668
2.606932,-0.492549,-40.22008883807402
2.612159,-0.492825,-40.21982689294886
2.617608,-0.493107,-40.358807843610016
2.622839,-0.493186,-40.53116279899157
2.628545,-0.493367,-40.810329237510246
2.633875,-0.493342,-41.0292082484686
2.639498,-0.493361,-41.290503964567925
2.645052,-0.493317,-41.53606419138726
2.650373,-0.493266,-41.70986492830384
2.655783,-0.493088,-41.9156869715848
2.661005,-0.493052,-42.03347781567994
2.666229,-0.492794,-42.19211883749604
2.671367,-0.492524,-42.33368555518016
2.676385,-0.492491,-42.38681289716411
2.681367,-0.492213,-42.49471586175203
2.6871964285714283,-0.4968505714285714,-42.365376753620176
2.693025857142857,-0.5014881428571428,-42.464099771053725
2.6988552857142856,-0.5061257142857143,-42.482924118856054
2.7046847142857144,-0.5107632857142858,-42.550142559018035
2.710514142857143,-0.5154008571428572,-42.73305913306895
2.7163435714285717,-0.5200384285714286,-42.59003531003733
2.722173,-0.524676,-42.63414160894102
2.727691,-0.525058,-42.7459943209488
2.73317,-0.52547,-42.876809377232654
2.740304,-0.527436,-44.02384480779188
2.746754,-0.529116,-45.06887835211443
2.753746,-0.530469,-46.15057457342236
2.75947,-0.531368,-46.83720070280241
2.764461,-0.531335,-47.1026760786643
2.77013,-0.531686,-47.753689208997855
2.775092,-0.532102,-48.27067855566524
2.78038,-0.532506,-48.91546869872524
2.785201,-0.532166,-49.229069106919766
2.790048,-0.531835,-49.59512990241966
2.795496,-0.532366,-50.17008963469176
2.800365,-0.532093,-50.65251278261381
2.806327,-0.532858,-51.24085393878944
2.811118,-0.532654,-51.77624732208297
2.815789,-0.532493,-52.30426636783165
