X,Y,Yaw
1.071631,0.693118,-107.73772356141832
1.072344,0.692891,-107.82170694564054
1.072016,0.693011,-107.83885823254008
1.073303,0.692592,-107.73727087360554
1.073131,0.692682,-107.7540165861839
1.073449,0.692608,-107.7491650220041
1.073624,0.692585,-107.75016359044876
1.073485,0.69269,-107.76723672250635
1.073972,0.692523,-107.7714862393407
1.073857,0.69263,-107.78802309661744
1.073893,0.692626,-107.7938777364036
1.073891,0.692654,-107.79922447857176
1.073753,0.692782,-107.81695058832096
1.07386,0.692716,-107.82459623434818
1.073708,0.692856,-107.8422949071994
1.073835,0.692816,-107.83716329245318
1.073879,0.692826,-107.83562693969336
1.073697,0.692994,-107.85302157104566
1.073913,0.692806,-107.82815738442696
1.073717,0.692981,-107.84530560965206
1.073601,0.693017,-107.85109026166882
1.073454,0.693103,-107.86030319953316
1.073217,0.69331,-107.87738451731651
1.073314,0.693182,-107.87103621974536
1.073071,0.693396,-107.88806299720726
1.073082,0.693382,-107.88552410423668
1.073035,0.693423,-107.88744143722084
1.072768,0.693659,-107.90479201756516
1.073001,0.693382,-107.87858276652206
1.072736,0.693611,-107.89605230146512
1.072774,0.693545,-107.90057990272852
1.072768,0.693533,-107.90819108796144
1.072499,0.693767,-107.9256701089839
1.073036,0.693315,-107.85761577100848
1.072812,0.693513,-107.87464539700936
1.072899,0.693354,-107.81156142848488
1.072935,0.693322,-107.81170753534528
1.072714,0.693511,-107.82890883279634
1.073165,0.693179,-107.83647692681828
1.072986,0.693343,-107.85333652021669
1.073052,0.693302,-107.87552011438297
1.073109,0.693282,-107.89822525840472
1.072939,0.693453,-107.9142821916764
1.073223,0.693172,-107.9197154813122
1.073072,0.693331,-107.93639842647616
1.073162,0.693281,-107.94855754339392
1.073211,0.693268,-107.96087704432144
1.073063,0.693437,-107.9779444837968
1.073173,0.693366,-107.98560672523529
1.073271,0.693297,-107.99184077509383
1.074062,0.69298,-107.9753384352182
1.074046,0.693086,-107.99231688864144
1.074022,0.693207,-108.00860040998994
1.074172,0.693099,-108.04339347480628
1.074148,0.693227,-108.05977148083592
1.074186,0.693198,-108.08348537333292
1.07428,0.693146,-108.09796586778158
1.074247,0.69329,-108.11408376835764
1.074332,0.693057,-108.12799829548716
1.074301,0.693196,-108.14474275634464
1.074444,0.692936,-108.1407527454871
1.074418,0.69307,-108.1572043504316
1.074385,0.693219,-108.17400012386904
1.074485,0.693011,-108.1583772241646
1.07445,0.69316,-108.17483749098672
1.074431,0.693021,-108.18164113942692
1.07439,0.693175,-108.19863468271134
1.074341,0.693344,-108.21507958766868
1.074321,0.693155,-108.20375648598215
