X,Y,Yaw
2.289459,-1.941739,-119.83813512305416
2.2932465,-1.9464157500000001,-119.80813146968127
2.297034,-1.9510925000000001,-119.79170376853374
2.3008215,-1.95576925,-119.96620765387586
2.304609,-1.960446,-119.71499426958071
2.3089676,-1.9656922,-119.61944131225704
2.3133262,-1.9709383999999999,-119.55746719224247
2.3176848,-1.9761846,-119.53136012548501
2.3220434,-1.9814308,-119.54146158077603
2.326402,-1.986677,-119.9301588069806
2.328821,-1.987019,-119.94457370326248
2.3329505,-1.992734,-119.85957132069724
2.33708,-1.998449,-119.8626784090775
2.342122,-2.003347,-119.98993643791626
2.34525,-2.005769,-120.31403273449976
2.347725,-2.00745,-120.55257414667064
2.351304,-2.009155,-120.5662496348873
2.352939,-2.010286,-120.77696466072804
2.354233,-2.010538,-121.07572160887592
2.355188,-2.011499,-121.18905338442552
2.356041,-2.01217,-121.30229846781614
2.359576,-2.013931,-121.31539464126584
2.359999,-2.01424,-121.43366140358204
2.360134,-2.013974,-121.6125164217802
2.360355,-2.014212,-121.7008588236599
2.36091,-2.013989,-121.85394050474927
2.364354,-2.015628,-121.86809350301796
2.364759,-2.015461,-121.99312313118229
2.365765,-2.012499,-122.2626078244421
2.367044,-2.0113,-122.37159362753266
2.36825,-2.009998,-122.50156376575929
2.371933,-2.011285,-122.51752035821848
2.372958,-2.010378,-122.57733822582648
2.373973,-2.010115,-122.55556908229188
2.374683,-2.0098,-122.5278688128165
2.375337,-2.009502,-122.49409948205128
2.379207,-2.010616,-122.51058455440185
2.37963,-2.010502,-122.40276388218008
2.379992,-2.010335,-122.29239364407124
2.380206,-2.010184,-122.1952915692099
2.376466,-2.009933,-122.11591120865242
2.38028,-2.010956,-122.13257220566396
2.378217,-2.010467,-122.13359640820627
2.379548,-2.009984,-122.1372978409236
2.380409,-2.009666,-122.12043439793712
2.381289,-2.009578,-122.08078807548328
2.38528,-2.010469,-122.09721634173238
2.386041,-2.010511,-122.04944114834817
2.386818,-2.010509,-121.99697783055235
2.38771,-2.010568,-121.91333531339592
2.388456,-2.010625,-121.79652333193316
2.392674,-2.011525,-121.81356131885774
2.393267,-2.011562,-121.70139798081142
2.393433,-2.011368,-121.61779798590032
2.393459,-2.011303,-121.52265525667552
2.394135,-2.011293,-121.4514582192353
2.398508,-2.012164,-121.4678765437301
2.39914,-2.010773,-121.52208413455544
2.399621,-2.010799,-121.4180610188677
2.399494,-2.010779,-121.27705640170323
2.399187,-2.010586,-121.14529634462323
2.403689,-2.011332,-121.16223376286835
2.402716,-2.011148,-120.94909762773554
2.403054,-2.011204,-120.83105705053498
2.402084,-2.011084,-120.68449081096875
2.402772,-2.011055,-120.58670919057047
2.407298,-2.011757,-120.6039792542154
2.407514,-2.011693,-120.47277708355924
