X,Y,Yaw
1.464047,-0.429531,-74.37322380335816
1.464851,-0.428999,-73.9104974676999
1.466288,-0.429328,-73.41211581053554
1.467174,-0.429231,-73.02990850180151
1.468476,-0.430216,-72.73773458440613
1.468676,-0.429533,-72.48709573380053
1.469951,-0.430702,-72.28791219691047
1.470509,-0.430817,-72.05021404577732
1.471021,-0.430974,-71.75255539771676
1.472078,-0.432071,-71.42667190264933
1.471336,-0.430618,-71.00158237111863
1.472229,-0.431488,-70.59348457002504
1.47307,-0.432259,-70.1492307501386
1.472037,-0.430442,-69.64624478427153
1.472773,-0.430863,-69.12924460893089
1.47173,-0.428977,-68.432715805598
1.472425,-0.428946,-67.83957818483078
1.472516,-0.427854,-67.21648231275792
1.472703,-0.426665,-66.65122536846492
1.473703,-0.426104,-66.18754705970726
1.47372,-0.424237,-65.70099560599039
1.474878,-0.423566,-65.32644842778453
1.475586,-0.422377,-64.9315081406511
1.476456,-0.421469,-64.5723751734076
1.477693,-0.420986,-64.2365667355892
1.477896,-0.419661,-63.82908492391696
1.479093,-0.419401,-63.46471212866733
1.479653,-0.418729,-63.044477617854064
1.480269,-0.418352,-62.606109923003046
1.481377,-0.418503,-62.19746088060242
1.481366,-0.417718,-61.71765348590166
1.482538,-0.418062,-61.37039211161407
1.482882,-0.417485,-60.98342542890244
1.483624,-0.417252,-60.68954033496474
1.48504,-0.417436,-60.45250050125813
1.485046,-0.416229,-60.18277518118889
1.486546,-0.41619,-59.98027308115951
1.487441,-0.415464,-59.757069658020974
1.488376,-0.41473,-59.55848095691172
1.490022,-0.414512,-59.41595501129817
1.491,-0.413616,-59.24503480935431
1.492772,-0.413416,-59.16448736293427
1.494336,-0.412996,-59.08695797485875
1.49577,-0.412517,-59.03308391725793
1.497688,-0.412463,-59.01064860160835
1.498666,-0.411709,-58.93927952549246
1.500627,-0.411779,-58.917951269922455
1.502148,-0.411562,-58.885366515194015
1.503686,-0.411435,-58.877082138591454
1.505771,-0.411755,-58.91404952663635
1.506805,-0.410932,-58.96965535001459
1.508993,-0.411276,-59.05837976847854
1.511219,-0.411662,-59.16172110474539
1.511929,-0.411166,-59.07701687407414
1.514146,-0.411597,-59.16436821634578
1.515284,-0.411354,-59.05115689884355
1.51742,-0.411768,-59.07864449514142
1.518792,-0.411806,-58.976159344100886
1.520067,-0.41186,-58.8190629046609
1.521938,-0.412261,-58.67472789843498
1.522628,-0.41198,-58.35921722993038
1.524399,-0.412297,-58.13744325122176
1.526188,-0.41259,-57.91154661591114
1.526368,-0.412005,-57.59089198060014
1.528208,-0.412229,-57.38319649311822
1.528554,-0.41153,-57.09916168701022
1.530471,-0.411649,-56.91509357068772
1.532436,-0.411777,-56.74660039731442
1.532947,-0.411107,-56.40770895205728
1.534866,-0.411243,-56.21570140178768
1.536824,-0.411388,-56.04317060030415
1.5318176666666667,-0.408313,-56.11782571791266
1.5268113333333333,-0.405238,-55.81887495535306
1.521805,-0.402163,-56.33025607984656
1.523306,-0.401786,-56.20470156931445
1.523208,-0.400696,-56.18237555943342
1.524679,-0.400198,-56.06735778579463
1.525603,-0.399842,-55.98309800682316
1.525384,-0.398576,-55.95529100694008
1.526871,-0.397841,-55.81355849831704
1.52766,-0.396951,-55.7173929123
1.529213,-0.396171,-55.55409016846061
1.530401,-0.395669,-55.45296311164534
1.532051,-0.394941,-55.29404257919536
1.533763,-0.394282,-55.14797856310121
1.533233,-0.393736,-55.23594938691937
1.534921,-0.3932,-55.10710002781696
1.536017,-0.392863,-55.04562683970131
1.537709,-0.392476,-54.90364013302487
1.539429,-0.392174,-54.767296499084495
1.540709,-0.392363,-54.72520645746011
1.542553,-0.392168,-54.64441875755817
1.544022,-0.392374,-54.67022820498489
1.54601,-0.392201,-54.625659033635166
1.548079,-0.392016,-54.58081310143261
1.547409,-0.391677,-54.728806472628925
1.549418,-0.391501,-54.66090218879934
1.550939,-0.391579,-54.650923426511575
1.55171,-0.391364,-54.69021640130951
1.553762,-0.391455,-54.65244603108001
1.555304,-0.391707,-54.68550245886293
1.557388,-0.391946,-54.65628319765199
1.559501,-0.392207,-54.619742658329336
1.560965,-0.393094,-54.64334125160502
1.563101,-0.393316,-54.59115181952383
1.565003,-0.393707,-54.59062390940016
1.567278,-0.393798,-54.57337143328027
1.569633,-0.393792,-54.568962672343176
1.571479,-0.394223,-54.61966198675531
1.573838,-0.393975,-54.57191540377666
1.576008,-0.393717,-54.47730335953547
1.578191,-0.393254,-54.2943997143022
1.580014,-0.393014,-54.05208039025137
1.581921,-0.392535,-53.704551291030285
1.583733,-0.392068,-53.315989897090496
1.585199,-0.392044,-52.92829080401554
1.586845,-0.391825,-52.48994957892852
1.588303,-0.392009,-52.10763002308266
1.590052,-0.391965,-51.73491167323248
1.591908,-0.391967,-51.40915298957963
1.593714,-0.392229,-51.1633640281258
1.595818,-0.392214,-50.93615488306326
1.597813,-0.39241,-50.79624910665177
1.600201,-0.392299,-50.68030245859538
1.602756,-0.392138,-50.6283832446482
1.605343,-0.392243,-50.64412423884856
1.608201,-0.392025,-50.70612959202359
1.610994,-0.392077,-50.82579721110883
1.614034,-0.391824,-50.94391260252903
1.617117,-0.39158,-51.07034322575322
1.620058,-0.391671,-51.19505488117245
1.623122,-0.391485,-51.29821919772075
1.626018,-0.391657,-51.387455684151405
1.628995,-0.39155,-51.44575250656275
1.631936,-0.39149,-51.49412389345555
1.634803,-0.391735,-51.55984910179848
1.637783,-0.39169,-51.64135709347392
1.640761,-0.391899,-51.75325523903382
1.643841,-0.391757,-51.87615611424086
1.646941,-0.391546,-51.996744821349424
1.650157,-0.391579,-52.1099033549935
1.653254,-0.391271,-52.20759236901176
1.656341,-0.391259,-52.299596914064296
1.659421,-0.390913,-52.38142547685016
1.662496,-0.390567,-52.459901632119774
1.665655,-0.390535,-52.529116074336095
1.668706,-0.390222,-52.5914604762201
1.671876,-0.390197,-52.64162146934843
1.674909,-0.389925,-52.68736029996569
1.677937,-0.389694,-52.7326078124613
1.681117,-0.389761,-52.77624007807546
1.684145,-0.389602,-52.82409042741641
1.687321,-0.389718,-52.87624517667527
1.690373,-0.389569,-52.93406007832462
1.693441,-0.389412,-52.99825564986201
1.696802,-0.389541,-53.05939204766393
1.699894,-0.389347,-53.11850379258398
1.703203,-0.389416,-53.15523107172643
1.706277,-0.389173,-53.18001750457889
1.709339,-0.388908,-53.189617463843256
1.712635,-0.388912,-53.18646477210125
1.715739,-0.388589,-53.18259323553919
1.719121,-0.388556,-53.16892419437831
1.722314,-0.388167,-53.16051716925871
1.725559,-0.387774,-53.15686337918751
1.729174,-0.387771,-53.162797545974925
1.732493,-0.387457,-53.17425825844848
1.736028,-0.387482,-53.192438117562496
1.739377,-0.387283,-53.22235457675511
1.742722,-0.387149,-53.26209262750753
1.746027,-0.387229,-53.31040094131658
1.749316,-0.387211,-53.34267116472818
1.753275,-0.387514,-53.33985269882593
1.75653,-0.387543,-53.33382468118258
1.760367,-0.387909,-53.29003597152056
1.763584,-0.387999,-53.24990786202204
1.766775,-0.388149,-53.20336326851982
1.770529,-0.38867,-53.1336570850337
1.773698,-0.388887,-53.05924198386584
1.777251,-0.389372,-52.94212591376404
1.780368,-0.389616,-52.807058195454616
1.783486,-0.389916,-52.66005854300976
1.786892,-0.390472,-52.51018386053044
1.790088,-0.390823,-52.37934807312523
1.793417,-0.391352,-52.27974806483015
1.796784,-0.391722,-52.21277963012542
1.800249,-0.392081,-52.180709419755104
1.804329,-0.392867,-52.1764361803281
1.80796,-0.393205,-52.20297958531866
1.811638,-0.393683,-52.23644012111577
1.815304,-0.394023,-52.27912101646392
1.818937,-0.394368,-52.312334678577066
1.822821,-0.395079,-52.32645175554942
1.826351,-0.395426,-52.32244255213455
1.830154,-0.396164,-52.28590586666035
1.83358,-0.396524,-52.241231028387645
1.836978,-0.39689,-52.1893354928173
1.840307,-0.397388,-52.14145490535164
1.84369,-0.397788,-52.10734378238768
1.847,-0.398291,-52.06839007903014
1.850346,-0.398739,-52.03794269557385
1.853657,-0.399194,-51.99024198528968
1.856972,-0.399833,-51.91433258858397
1.860193,-0.400207,-51.79251205572408
1.863618,-0.400874,-51.62373040104405
1.86679,-0.401138,-51.43222421266534
1.869981,-0.401377,-51.23421164190137
1.873279,-0.401756,-51.03595445871913
1.876615,-0.401948,-50.85685049932448
1.880397,-0.402454,-50.68872429256445
1.88395,-0.402635,-50.5584094835972
1.887615,-0.402853,-50.465065375228114
1.891479,-0.403287,-50.418279381401824
1.895374,-0.403632,-50.42822390563282
1.899405,-0.40417,-50.49409695228996
1.903468,-0.404624,-50.59819081416708
1.907564,-0.405109,-50.72442592505937
1.911586,-0.405653,-50.84809834003964
1.915612,-0.406115,-50.95476297526626
1.919813,-0.40681,-51.0350703966893
1.923739,-0.407234,-51.11934024704615
1.92764,-0.40765,-51.2102878194785
1.931695,-0.408248,-51.29453117601189
1.935534,-0.408678,-51.40359453566337
1.93967,-0.40947,-51.4983359365977
1.943369,-0.409938,-51.60022918081837
1.946969,-0.41041,-51.681835452998506
1.950579,-0.411051,-51.717152045383855
1.95397,-0.411448,-51.729004002848704
1.957366,-0.411958,-51.68801153531119
1.960631,-0.412202,-51.63815716708001
1.963873,-0.412355,-51.572095080429136
1.967025,-0.412458,-51.49359850804835
1.97034,-0.412423,-51.4503624973419
1.973902,-0.412452,-51.41434023063676
1.977373,-0.412276,-51.429136051520565
1.980887,-0.412053,-51.45741758983316
1.984695,-0.412122,-51.47242371268128
1.988216,-0.411847,-51.49395469663139
1.991636,-0.411621,-51.49388666745791
1.995087,-0.411364,-51.49621279678809
1.998483,-0.411132,-51.48879387644008
2.001811,-0.411079,-51.4625918460229
2.00509,-0.410915,-51.43941404545045
2.008397,-0.41101,-51.39049650254384
2.011563,-0.410927,-51.35186206102272
2.014681,-0.410893,-51.30353279801869
2.017765,-0.411028,-51.221966143707085
2.020792,-0.411043,-51.141730827728665
2.023841,-0.411236,-51.04197036686144
2.02684,-0.411252,-50.94824571540434
2.029849,-0.411259,-50.85322633249859
2.033057,-0.411482,-50.738296508965945
2.036114,-0.411432,-50.63448869460005
2.039107,-0.41139,-50.50025755958576
2.04222,-0.411251,-50.37163905878272
2.045374,-0.411078,-50.23872011894212
2.048352,-0.410852,-50.10199066267872
2.051633,-0.41067,-49.99740773615284
2.054725,-0.410478,-49.900253983491545
2.058163,-0.410353,-49.84628735466352
2.061655,-0.410267,-49.80343867996397
2.065286,-0.410477,-49.73207162549448
2.068839,-0.410448,-49.678652335771
2.072286,-0.410554,-49.60119490871285
2.075887,-0.410575,-49.54057857571622
2.079506,-0.410642,-49.47869362561297
2.082971,-0.410849,-49.38114045755272
2.086591,-0.411025,-49.30224027644897
2.090358,-0.411574,-49.18051136044558
2.093946,-0.411883,-49.07865532016702
2.097539,-0.412251,-48.97733515667386
2.101102,-0.41276,-48.85959566585483
2.104786,-0.413123,-48.76625630661568
2.10854,-0.413556,-48.66642434115566
2.112371,-0.413819,-48.58489990503293
2.116296,-0.414033,-48.520631155696655
2.12036,-0.414248,-48.450605126653066
2.124436,-0.414351,-48.417177022888175
2.128647,-0.4146,-48.38017437976257
2.132808,-0.414648,-48.3719771249202
2.136984,-0.414704,-48.372590703741366
2.14127,-0.414979,-48.36168143351682
2.14543,-0.415079,-48.35905346627122
2.149555,-0.415277,-48.321368775344354
2.153697,-0.415412,-48.30378153395904
2.157832,-0.415579,-48.28085035688784
2.162151,-0.41599,-48.235506211503775
2.166314,-0.41619,-48.20860429021539
2.170473,-0.416528,-48.16693322855656
2.174648,-0.41685,-48.14712350835017
2.178799,-0.417281,-48.12773884863622
2.18299,-0.418022,-48.07940123845625
2.187058,-0.418685,-48.046124514806806
2.19138,-0.419818,-47.97442287952464
2.195364,-0.420636,-47.90521701362978
2.199287,-0.421504,-47.806052255188
2.203506,-0.422786,-47.66455819784156
2.207419,-0.423652,-47.53273419501652
2.211405,-0.424458,-47.40244291035189
2.215226,-0.425391,-47.27287124114337
2.219478,-0.426007,-47.1717473235873
2.224089,-0.426592,-47.08561897833601
2.22874,-0.42698,-47.05811891165296
2.233847,-0.427436,-47.075726163701546
2.238894,-0.427649,-47.15347706744787
2.244089,-0.427804,-47.27028472406595
2.249516,-0.427996,-47.387604498223695
2.254838,-0.428011,-47.50676658863452
2.260454,-0.428263,-47.59958375369284
2.26583,-0.428171,-47.69183363007663
2.27124,-0.428035,-47.77861036387458
2.276731,-0.428011,-47.84963998126383
2.282229,-0.4278,-47.94654810364814
2.287954,-0.427807,-48.04580662602589
2.293577,-0.427514,-48.17281424547612
2.299268,-0.427206,-48.3187378459817
2.305201,-0.427134,-48.45992891479359
2.310977,-0.426839,-48.62649243352891
2.316924,-0.426877,-48.77276072067694
2.322652,-0.426736,-48.93429805952376
2.328323,-0.426705,-49.08964142539624
2.334077,-0.427073,-49.215534174252106
2.339646,-0.427237,-49.366144697696505
2.345337,-0.427706,-49.4908157897354
2.35088,-0.42791,-49.64775049186135
2.356438,-0.428104,-49.81482662157573
2.362083,-0.42848,-49.96155970979687
2.367679,-0.428592,-50.1372301062636
2.373303,-0.428646,-50.31624894763994
2.376731,-0.428461,-50.49198255424084
2.382292,-0.428485,-50.66935093185041
2.38873,-0.428889,-50.81371738674964
2.394283,-0.42892,-50.99511589935908
2.400454,-0.429285,-51.1331055454673
2.405931,-0.429316,-51.29757589112716
2.411341,-0.429324,-51.44289656809342
2.416996,-0.429452,-51.51746001936558
2.422313,-0.429358,-51.63295350489467
2.428031,-0.429522,-51.70557179091677
2.433296,-0.429308,-51.81421048163572
2.438539,-0.429025,-51.927549579217256
2.444252,-0.429004,-52.02558529894699
2.44945,-0.428583,-52.14293180833607
2.455,-0.428388,-52.2139143405583
2.460051,-0.427824,-52.27891518096306
2.46501,-0.42721,-52.31040108626951
2.469878,-0.426572,-52.31264580612269
2.474665,-0.425924,-52.29136281184479
2.479368,-0.425415,-52.209400648440905
2.484059,-0.424772,-52.159407580298485
2.488702,-0.424157,-52.10002575197511
2.493357,-0.423956,-52.00709963955428
2.497938,-0.423469,-51.96163442963376
2.502947,-0.423649,-51.9067656218515
2.507497,-0.4233,-51.88812732625465
2.512011,-0.422988,-51.86424179056648
2.516888,-0.423269,-51.78980196046237
2.521331,-0.422976,-51.72689321264014
2.525752,-0.423051,-51.585363339997976
2.530125,-0.422798,-51.47733839505396
2.534467,-0.422573,-51.351147860185634
2.539059,-0.422945,-51.17320968003308
2.543362,-0.422814,-51.047101434360485
2.547922,-0.423255,-50.91810732926875
2.552225,-0.423252,-50.84520363118867
2.556492,-0.423271,-50.77506299916492
2.560692,-0.423543,-50.671600913001
2.564788,-0.423523,-50.52983164066278
2.569083,-0.424072,-50.303047725193885
2.573053,-0.424014,-50.10177794599177
2.577031,-0.42394,-49.91129802707189
2.581121,-0.42415,-49.72508272252978
2.585258,-0.424023,-49.62070233305322
2.589921,-0.424438,-49.56881252010335
2.594267,-0.424273,-49.59005336717957
2.598666,-0.424115,-49.65866550269126
2.603283,-0.424486,-49.715709232172685
2.607564,-0.424416,-49.79978421318856
2.612442,-0.425452,-49.82853359809625
2.616377,-0.425533,-49.84886597394402
2.620105,-0.425664,-49.82050223495116
2.624359,-0.426693,-49.69383843468522
2.627775,-0.42678,-49.55172860764592
2.631216,-0.427159,-49.32646653051624
2.634455,-0.427186,-49.09117760758677
2.637663,-0.427213,-48.83827643477097
2.640995,-0.427613,-48.56147052074415
2.644212,-0.427754,-48.32453969509755
2.647666,-0.428423,-48.10477168644239
2.652988666666667,-0.4329005,-48.176982886905265
2.6583113333333332,-0.437378,-48.196169890044466
2.663634,-0.4418555,-47.99104534633994
2.668956666666667,-0.44633300000000004,-47.888407010606976
2.6742793333333332,-0.4508105,-48.074702482912976
2.679602,-0.455288,-47.993344293947565
2.683228,-0.456088,-47.78811506530959
2.68856,-0.458792,-47.655850903802495
2.694162,-0.461953,-48.81459669457403
2.698504,-0.463939,-49.36720525084569
2.701919,-0.464988,-49.22141412170204
2.705555,-0.466521,-49.456289129037714
2.709292,-0.4679,-49.6624568248365
2.712919,-0.469033,-49.65718161665224
2.716683,-0.470186,-49.70978701501351
2.719882,-0.471374,-49.65657643417728
2.723911,-0.472822,-50.08499724023636
2.72959,-0.475515,-51.56948980663675
2.733358,-0.476639,-51.80922762063073
2.737614,-0.478223,-52.21611660269948
2.741692,-0.479804,-52.59692520199677
2.745045,-0.480968,-52.78349959882856
2.748778,-0.482476,-53.05147532845894
2.752375,-0.484046,-53.27309760287336
2.756732,-0.485401,-53.76554101327034
2.759484,-0.486412,-53.80522350113254
2.762149,-0.487388,-53.832048279395046
2.765689,-0.488686,-53.9126947052334
2.769442,-0.490143,-53.99382275628216
2.772925,-0.490777,-54.12682147372243
2.775532,-0.491555,-54.20545746350758
2.778925,-0.492072,-54.36377024077558
2.782345,-0.492414,-54.50926422069431
2.78479,-0.492885,-54.56700018799221
2.788211,-0.492798,-54.81075368467452
2.7905,-0.492999,-54.830386949187336
2.793886,-0.492787,-54.96591973868034
2.797077,-0.492438,-55.0319660973911
2.800224,-0.492088,-55.087897996664914
