X,Y,Yaw
3.399107,-1.1212,-114.36170547886591
3.400955,-1.123317,-114.22263121119448
3.399115,-1.12066,-114.2405745562797
3.400771,-1.123297,-114.1347346029747
3.398945,-1.120664,-114.15264042731074
3.399297,-1.121298,-114.08704271094108
3.399647,-1.121751,-114.03462895171278
3.397822,-1.119106,-114.05243364898804
3.400021,-1.122607,-114.01164074826497
3.3982,-1.119994,-114.02932059700882
3.398499,-1.120562,-113.99909744632956
3.398786,-1.120985,-113.9790167830696
3.396959,-1.118353,-113.9965443470753
3.400118,-1.122897,-113.94878805437806
3.398316,-1.12032,-113.9663664661861
3.398483,-1.120752,-113.97637142423852
3.400524,-1.123151,-113.98305830915758
3.398748,-1.120581,-114.00109886974433
3.40139,-1.124243,-113.8789340884412
3.399647,-1.121722,-113.89709224835325
3.397876,-1.119141,-113.91483116706236
3.401179,-1.123709,-113.80587960777896
3.399458,-1.12119,-113.82444475066336
3.403797,-1.126734,-113.76099167858806
3.402154,-1.124298,-113.77830724780472
3.4034,-1.125954,-113.79072416216682
3.407843,-1.1311816666666665,-114.12072360357467
3.412286,-1.1364093333333334,-114.09212352979574
3.416729,-1.141637,-112.4509225233134
3.415654,-1.139716,-112.46739226807964
3.418628,-1.143338,-112.5888851722855
3.417606,-1.141424,-112.61440477559049
3.416458,-1.14059,-113.11872801782674
3.416077,-1.140157,-113.35838240829764
3.414781,-1.138053,-113.38015935311796
3.414169,-1.137371,-113.38876011753769
3.41434,-1.137408,-113.40800016066088
3.413867,-1.136896,-113.38868653685316
3.413397,-1.136335,-113.34022178231308
3.412097,-1.134254,-113.27978388782294
3.411729,-1.135847,-113.875373233803
3.410281,-1.133753,-113.7452576326908
3.408738,-1.13167,-113.56095652421614
3.409473,-1.13368,-113.22368094339996
3.408021,-1.131717,-112.90001630598778
3.409032,-1.134081,-112.3405759004486
3.407836,-1.13251,-111.71517279621796
3.407916,-1.133129,-110.96402864445788
3.408845,-1.134335,-110.10956082292267
3.408215,-1.133166,-109.20136769070191
3.410792,-1.137289,-108.14158670373668
3.410267,-1.13646,-107.07382514226023
3.41105,-1.138113,-105.9241513139292
3.413591,-1.141539,-104.7064568494128
3.413187,-1.14111,-103.6169141001125
3.4163415,-1.1461744999999999,-103.67349225678451
3.419496,-1.151239,-102.52404340778595
3.419068,-1.15115,-101.42166676321132
3.420866,-1.154664,-100.27490050106188
3.423723,-1.158621,-98.91094309052632
3.42324,-1.158792,-97.6866955190226
3.426092,-1.166037,-96.37272419511336
3.425604,-1.166389,-95.03599684008088
3.42708,-1.170563,-93.6724805162063
3.431293,-1.175246,-90.97765819959466
3.431306,-1.175903,-89.57952027775131
3.431472,-1.178868,-88.33662052447366
3.431576,-1.180819,-87.09161352036173
3.43453025,-1.1868452500000002,-87.14011680421895
3.4374845,-1.1928715,-87.34103270203015
3.44043875,-1.19889775,-87.23082336420845
3.443393,-1.204924,-83.53512523105188
3.443623,-1.207235,-82.16040952607399
3.443632,-1.208574,-80.53914434666603
3.444021,-1.211499,-79.56647062712142
3.443775,-1.212671,-77.91012374111425
3.443907,-1.214481,-76.45374124805676
3.443841,-1.216888,-74.96311553548878
3.443558,-1.217925,-73.40245436109711
3.444481,-1.220325,-72.45469226247268
3.444282,-1.221285,-71.09666179829838
3.444041,-1.223806,-69.94190473050227
3.443897,-1.226627,-69.0808124158385
3.443786,-1.227981,-68.51946941869895
3.443962,-1.235681,-68.2389928924214
3.443657,-1.237546,-68.11258463621732
3.443292,-1.239503,-68.08907202777553
3.443092,-1.245284,-68.2462222616846
3.442672,-1.247346,-68.24504383511635
3.441744,-1.251731,-69.1336332905152
3.441315,-1.253611,-69.09494574531595
3.440896,-1.255411,-69.04264917645355
3.439502,-1.261556,-69.68145465498421
3.438811,-1.263196,-69.6018588042651
3.438106,-1.26737,-69.49179783738722
3.439608,-1.272598,-69.20457874252367
3.438803,-1.274092,-69.05688708579585
3.4402,-1.277855,-69.31384091527974
3.441597,-1.281618,-68.75163590379609
3.440765,-1.28305,-68.51509637761004
3.439315,-1.288889,-68.20689025114996
3.438231,-1.290154,-67.85690344387413
3.437096,-1.294417,-66.8217761548756
3.436866,-1.298899,-66.65279601653245
3.436636,-1.303381,-60.82557321237561
3.436481,-1.305483,-60.47905798997475
3.435075,-1.309284,-60.75934740623558
3.434132,-1.312625,-60.94990649717268
3.433635,-1.314572,-60.664277405847
3.433591,-1.321718,-60.202336866321566
3.433087,-1.32377,-59.93763470637114
3.432711,-1.328914,-59.91366677325736
3.432151,-1.330969,-59.67291463113416
3.431556,-1.332979,-59.43560441222972
3.431109,-1.337094,-59.12434270296507
3.430345,-1.339099,-58.87535733608828
