X,Y,Yaw
2.577877,0.209199,-103.09333775363564
2.5736615,0.211981,-103.01381585727842
2.569446,0.214763,-103.13081153783234
2.57572975,0.21203850000000002,-102.93877464387394
2.5820135,0.209314,-103.06974288258768
2.58829725,0.20658949999999998,-103.09798034090223
2.594581,0.203865,-103.75316667630962
2.590094,0.207858,-103.76126250224046
2.595451,0.205234,-103.80827117872276
2.597956,0.204467,-103.8426309965892
2.594721,0.20766,-103.85005585958277
2.5984935,0.2049275,-103.59745349933448
2.602266,0.202195,-103.89217973260574
2.599715,0.204802,-103.8995639442501
2.602358,0.203004,-103.95053963958478
2.603598,0.202327,-103.98781690034204
2.605614,0.200916,-104.0770596348248
2.60357,0.202958,-104.08458580011016
2.604695,0.201847,-104.18919703735337
2.605046,0.201468,-104.26594362957508
2.602973,0.203419,-104.27333959544916
2.605191,0.201151,-104.37468514515776
2.603116,0.203024,-104.3820280585286
2.603219,0.202746,-104.45025871399407
2.602801,0.202966,-104.49450382201404
2.600556,0.204894,-104.50219314236996
2.602584,0.20266,-104.68420179642628
2.600298,0.204534,-104.69142019131124
2.599981,0.204574,-104.74809551943896
2.599367,0.204884,-104.78763116942254
2.598841,0.205091,-104.84042131925769
2.598306,0.205359,-104.88066377177968
2.595742,0.207326,-104.88847372348506
2.595449,0.207329,-104.96216147548384
2.594979,0.20743,-105.03135437059171
2.594528,0.207618,-105.06298856674556
2.594007,0.207896,-105.08184934019856
2.591197,0.209952,-105.08976286541154
2.590739,0.21016,-105.11109814910746
2.590208,0.210428,-105.12984956470468
2.589784,0.2106,-105.1541621757945
2.590108,0.21029,-105.20856211582178
2.587127,0.21242,-105.2161986349117
2.586946,0.212299,-105.28236083783544
2.586527,0.21243,-105.3251230226706
2.585997,0.212723,-105.32680622670256
2.585419,0.213059,-105.32648388606329
2.582238,0.21528,-105.33519249846584
2.581862,0.215514,-105.33629984682462
2.581412,0.215803,-105.33668993619273
2.581134,0.215929,-105.34925349902538
