X,Y,Roll,Pitch,Yaw
2.159293,-0.45809,92.93021676675723,14.843108789105967,-101.9921396669424
2.160249,-0.462543,92.96726167715946,14.900671406651707,-101.93149673841515
2.152695,-0.447239,93.1726481013,14.838904542078856,-101.97388089522913
2.153445,-0.449603,93.14621607439962,14.869134737595035,-101.98753074244988
2.149563,-0.444257,93.27897619765685,15.41560190756054,-102.19001650386984
2.146854,-0.440841,93.33651525902842,15.756316136190945,-102.35652508827728
2.147361,-0.442114,93.30740372470397,15.78253530299538,-102.37352350016462
2.145207,-0.437302,93.36398247932524,15.76613933367918,-102.41666268864213
2.14573,-0.438142,93.33505692991875,15.793543458035431,-102.43251946309445
2.144161,-0.43589,93.35007316727291,15.772021773433083,-102.42197104797441
2.143342,-0.434547,93.35532619844851,15.763838991677718,-102.4182786752029
2.143895,-0.43512,93.32728410603261,15.794422576636311,-102.43278424598033
2.142805,-0.433387,93.37142603762378,16.054754881751016,-102.54025636395944
2.143409,-0.433882,93.343826372965,16.08706329410823,-102.55464101048004
2.143483,-0.43351,93.33849891585601,16.116147075976606,-102.57555070580197
2.143613,-0.433242,93.32888133034614,16.150223963131396,-102.60058590965144
2.144365,-0.433737,93.30128174333679,16.179486485308153,-102.61484753050901
2.145201,-0.43406,93.22971161604143,16.170760346368002,-102.81849040171605
2.144419,-0.433419,93.21873843593723,16.233628591495087,-102.83893282983492
2.155956,-0.446156,93.70929897445383,14.589997555873405,-105.30232493655977
2.156988,-0.44612,93.18345681389833,14.609304319008665,-106.00432710787545
2.15791,-0.446775,93.15374682643369,14.636455910399837,-106.01831047625978
2.155532,-0.444363,93.11169554354404,14.875904421413678,-105.83786037508091
2.156416,-0.444961,93.08226861307121,14.907630583719222,-105.85050478172849
2.156271,-0.44424,92.89732294833986,14.782681751735833,-105.96996233031145
2.15646,-0.443914,92.75700491035391,14.69444649307666,-106.0630213847936
2.15734,-0.44446,92.72896183777343,14.732585362750052,-106.07415877764345
2.160638,-0.445682,91.8667681149732,13.482578087833756,-107.66001046562162
2.161384,-0.446087,91.83768770409503,13.518651566677931,-107.67058476729763
2.160964,-0.445333,91.79369892447467,13.54965299547438,-107.46021598516931
2.16117,-0.445073,91.74029574726174,13.554242620509468,-107.39174194993569
2.161945,-0.445438,91.71028660124556,13.585193809856477,-107.40561886693446
2.161597,-0.445052,91.64219565100343,13.618803041028936,-107.42967212972758
2.162361,-0.445402,91.61228251072376,13.64393788758789,-107.44415802735372
2.161648,-0.445348,91.60123513431463,13.664861191385329,-107.53928424469602
2.160617,-0.444671,91.66336731796463,13.766838418889687,-107.3764000249526
2.161327,-0.445,91.63214592217172,13.790467969006324,-107.39309574337152
2.159232,-0.4438,91.68270743895722,13.932779839853408,-107.28056784952562
2.1599,-0.444139,91.65280570483378,13.95214153401379,-107.29362695003692
2.159259,-0.443691,91.65804718437879,14.10685100161977,-107.11796482305346
2.158875,-0.443494,91.623401838715,14.242968306759016,-106.93500756329479
2.15979,-0.444008,91.41022658663793,14.260795746774942,-106.90486623597353
2.158766,-0.443117,91.12117522307575,14.34228430122786,-106.7520889938743
2.159725,-0.442949,90.60481302475439,14.264681919636566,-106.85088478497038
2.159519,-0.442081,90.19050722837275,14.272230434209652,-106.85585820354355
2.159446,-0.441513,89.91044458318478,14.30425212675026,-106.83495031018347
2.160297,-0.441693,89.7307569054821,14.364516253357714,-106.82849619483272
2.160517,-0.441927,89.59759167857938,14.492605040669156,-106.80342792907089
2.160881,-0.442155,89.45887837292888,14.738142314133578,-106.6615768578299
2.16126,-0.442201,89.33483125530223,15.045830328668684,-106.30511798649147
2.161869,-0.442175,89.22471097450847,15.567845209820707,-105.67907943023995
2.16338,-0.442428,89.08226556089262,16.173484993466452,-104.8475132695477
2.164407,-0.442134,89.00059063431999,16.84494862509179,-103.7700491128919
2.166163,-0.442194,88.86063904207396,17.573983293612955,-102.71639081220717
2.16747,-0.441995,88.84542620819279,18.324165562511002,-101.4860134483875
2.169119,-0.44215,88.87369022674017,19.079051299409045,-100.27814327867488
2.170975,-0.442265,88.94000148257668,19.801732156147374,-99.01372682974804
2.173398,-0.443406,88.72221037633372,20.160534427507574,-98.53655854363855
2.175159,-0.443456,88.92585913333207,20.801473435806788,-97.08721023456951
2.176543,-0.443711,89.23662867687904,21.32269855463115,-95.5294844975886
2.178247,-0.443832,89.64049702423242,21.759898466028172,-93.84274081584684
2.17994,-0.443977,90.12846049650362,22.141771157137597,-92.08296497072534
2.18156,-0.446768,91.1659144681317,22.020018918660757,-90.27075519290675
2.183213,-0.446978,91.79176428021192,22.290764138257874,-88.36241056073463
2.184379,-0.447199,92.42220919265773,22.480944478892912,-86.41378551199578
2.185563,-0.447264,93.03687672584864,22.583115199796083,-84.3834966430874
2.187116,-0.447245,93.63199620306655,22.603635444612678,-82.26345948600706
2.187385,-0.446627,94.23998021292722,22.513715379779654,-80.00567119742253
2.188821,-0.446593,94.8014371325526,22.293234034295597,-77.81490622626781
2.19021,-0.446532,95.3072866365621,21.945503434791068,-75.6117324491188
2.189859,-0.445631,95.74384412886425,21.513260853575755,-73.39449016650974
2.190974,-0.445554,96.10131300400366,20.893611099047504,-71.17263821326874
2.191485,-0.445528,96.3635757447815,20.004058025920667,-69.22086394883925
2.192424,-0.446495,96.45141042191653,18.919455195451224,-68.00398272422453
2.193125,-0.446696,96.15509469190532,17.433824906017083,-67.16712726949922
2.194249,-0.44721,95.53431511270811,15.681498591893774,-66.49155147175772
2.1957,-0.448061,94.75723919028678,13.774307139779259,-65.74777404411738
2.196493,-0.448326,93.80856211054179,11.72276461194363,-64.97859360400429
2.197967,-0.449107,92.75871088385713,9.790224941015126,-64.15926848521656
2.199141,-0.449418,91.66073321976839,8.0754270276485,-63.379507816115854
2.20043,-0.449555,90.59977734080319,6.723922905576531,-62.66504112663482
2.202187,-0.449884,89.59541198311568,5.775073890776445,-62.02282662913843
2.203342,-0.44904,88.68090665151323,5.161161442602363,-61.485057327669864
2.205242,-0.448968,87.89490872866453,4.953628059789887,-60.92559373914959
2.206929,-0.448488,87.31847498545555,5.036197654149436,-60.37590426902655
2.208659,-0.448118,86.93921686159491,5.310507197913695,-59.81932631986493
2.210643,-0.44829,86.67770497987465,5.6487174443619645,-59.23588589119402
2.212184,-0.447825,86.5083472328424,5.908497256826452,-58.631410254671856
2.214146,-0.448308,86.31009501596714,6.119523309314274,-57.95145373740592
2.215957,-0.448601,86.14710566560002,6.229089016433576,-57.2509494866256
2.217811,-0.449083,86.0184825708137,6.273110457218513,-56.53980940956465
2.21994,-0.450148,85.92254975593235,6.267915455022563,-55.816731098816675
2.221661,-0.450441,85.89483874064835,6.162370834971711,-55.09550840585321
2.223867,-0.451805,85.90893955319885,6.093008856711385,-54.31785068527231
2.225866,-0.452826,86.00560903817824,5.995573794255242,-53.535850587321
2.228103,-0.454416,86.14407433517422,5.932372233971978,-52.70170272469405
2.230128,-0.455676,86.31926718813453,5.866295710946184,-51.8539463178816
2.240036,-0.466804,87.93926537133474,5.617429199812311,-50.33595418521527
2.242611,-0.468803,88.14962851761373,5.523800946583675,-49.474454564942
2.24481,-0.469968,88.25728438879642,5.295563191426676,-48.87758271441271
2.247017,-0.470987,88.39133743662947,5.1607150970317335,-48.26315520594041
2.249935,-0.472758,88.47167728788203,5.086771527645923,-47.54031355905486
2.251944,-0.472673,88.50758104365879,4.9397789331169335,-47.2214387981069
2.255173,-0.474125,88.4906857469148,4.932385090193217,-46.623467782254586
2.258233,-0.474774,88.38475368998233,4.750578846540046,-46.42289752287932
2.265593,-0.476532,89.15723092049242,4.595884303951706,-45.85045300261328
2.269483,-0.477532,89.06528984809101,4.666972656022159,-45.44628086982933
2.273254,-0.478067,88.92243662553115,4.728534565330869,-45.23467152254696
2.277418,-0.478949,88.85017778597268,4.838698861131481,-44.94024338737983
2.281557,-0.479592,88.77964204735441,4.9433113828031,-44.76259097432412
2.285833,-0.480177,88.76807413872254,5.062743163295623,-44.68924937696355
2.29026,-0.48095,88.77465612252428,5.21117210033861,-44.50213675606286
2.294497,-0.481192,88.75995744663538,5.30963815231394,-44.46961416509549
2.299039,-0.481926,88.82229128507375,5.457112270766256,-44.32529054038494
2.303564,-0.482364,88.87728342364896,5.532403551300528,-44.32447742492348
2.308134,-0.482823,88.97251052634546,5.619609194117923,-44.33218034214736
2.31288,-0.483553,89.12453806068363,5.777753441938011,-44.27545896906822
2.317557,-0.483471,89.17237260967896,5.70062068409693,-44.627523190114275
2.322404,-0.484169,89.39343990658746,5.87783390680995,-44.64213420384005
2.327199,-0.484458,89.61942485377826,5.998217866078918,-44.744330737312644
2.331968,-0.484782,89.85473918037349,6.119212629427542,-44.825114384754166
2.336797,-0.48547,90.10483731633929,6.280387094977841,-44.8187962543875
2.341519,-0.485018,90.27065170745904,6.3965344858852236,-44.85020281501358
2.346374,-0.485666,90.44290062380584,6.49580852759818,-44.83575995360204
2.351446,-0.485918,90.61769404398629,6.4711237401683785,-44.96134260812061
2.356402,-0.486108,90.75149081663209,6.459419701405331,-45.057493808295014
2.36116,-0.486601,90.84326745593894,6.545610094208931,-44.99913881811857
2.36613,-0.486054,90.78439938188043,6.401986978501523,-45.1468792491745
2.37093,-0.486374,90.83095159788134,6.520546509602229,-45.11522581509101
2.376033,-0.486152,90.77842295193186,6.525435198987019,-45.188227852295526
2.396926,-0.495561,92.17153020565992,5.9790893987091716,-44.65471094293855
2.402437,-0.495754,92.13685458566567,6.084920372459826,-44.69932647607914
2.408116,-0.495762,91.96725513729352,6.0536849884018915,-44.803148137010105
2.413739,-0.495823,91.77107371123871,6.035119541090896,-44.958612218377986
2.419591,-0.495934,91.63058733132874,6.097100080080849,-45.145087889970625
2.424439,-0.494605,91.99011889236921,6.126367011816918,-45.18734246200098
2.430529,-0.494708,91.8675663310664,6.159292181389312,-45.48087978177702
2.442156,-0.498352,93.20154855437569,5.161000973807105,-45.2883997487577
2.448689,-0.498265,93.14903384436792,5.184960731341047,-45.694904287955325
2.455277,-0.498156,93.16402324523078,5.240400628829068,-46.13391437242362
2.464657,-0.499934,94.06874966150185,4.889201219264747,-46.185563840102695
2.471395,-0.49954,94.27017487633816,5.075020680727955,-46.61144586558198
2.47905,-0.500074,94.96526538355818,5.067638337234622,-46.75885748909129
2.485678,-0.499659,95.41857341113638,5.3652845316895235,-47.05470753069143
2.492106,-0.49921,95.97634081482535,5.715892046811854,-47.23379493645864
