X,Y,Roll,Pitch,Yaw
2.289459,-1.941739,-85.30322021241977,18.381350294093604,-119.83813512305417
2.304609,-1.960446,-86.17871258117727,16.61540667681213,-119.71499426958073
2.326402,-1.986677,-88.30077564202305,13.061030801457282,-119.9301588069806
2.328821,-1.987019,-88.33701089892746,13.078769797112459,-119.94457370326249
2.33708,-1.998449,-89.4950603223858,10.07784250919702,-119.8626784090775
2.342122,-2.003347,-89.80996093733648,9.286076781687957,-119.98993643791626
2.34525,-2.005769,-89.90627559500824,9.137382578664093,-120.31403273449976
2.347725,-2.00745,-89.96737353084404,9.098479026826222,-120.55257414667064
2.351304,-2.009155,-90.00277337572805,9.117775079507567,-120.5662496348873
2.352939,-2.010286,-90.04992906027424,9.12792421523026,-120.77696466072805
2.354233,-2.010538,-90.0333533821236,9.604153169844407,-121.07572160887592
2.355188,-2.011499,-90.11754053450898,9.483893118841515,-121.18905338442553
2.356041,-2.01217,-90.17380609928792,9.44419277625738,-121.30229846781614
2.359576,-2.013931,-90.20904168607363,9.463413903143131,-121.31539464126584
2.359999,-2.01424,-90.24904305628156,9.483963395482816,-121.43366140358204
2.360134,-2.013974,-90.25996373278046,9.813862650779813,-121.61251642178021
2.360355,-2.014212,-90.30702980579939,9.793789258902628,-121.7008588236599
2.36091,-2.013989,-90.3228411430211,10.051985692401006,-121.85394050474927
2.364354,-2.015628,-90.35869481338953,10.070692981561525,-121.86809350301797
2.364759,-2.015461,-90.38768784390719,10.281610359050683,-121.99312313118227
2.365765,-2.012499,-89.92653514446194,11.583236618104086,-122.2626078244421
2.367044,-2.0113,-89.73040911918672,12.205647387681188,-122.37159362753266
2.36825,-2.009998,-89.59833161163269,12.915125411939567,-122.50156376575929
2.371933,-2.011285,-89.63491328174301,12.932916666807907,-122.51752035821849
2.372958,-2.010378,-89.56169812789786,13.391176476491745,-122.57733822582647
2.373973,-2.010115,-89.50562670806968,13.542691027609045,-122.55556908229188
2.374683,-2.0098,-89.46095266508,13.681414918493562,-122.5278688128165
2.375337,-2.009502,-89.42299575572302,13.807281336789382,-122.49409948205128
2.379207,-2.010616,-89.45923794444478,13.825302182633065,-122.51058455440183
2.37963,-2.010502,-89.42126347080679,13.910378870188136,-122.40276388218008
2.379992,-2.010335,-89.38292502044077,13.96157072361641,-122.29239364407124
2.380206,-2.010184,-89.35038528723985,14.027167974825689,-122.1952915692099
2.376466,-2.009933,-89.56376725314487,13.858998849363875,-122.11591120865242
2.38028,-2.010956,-89.59992587281887,13.877158307475316,-122.13257220566396
2.378217,-2.010467,-89.77334907429515,13.878791315948424,-122.13359640820629
2.379548,-2.009984,-89.76830109822502,14.14864783421787,-122.1372978409236
2.380409,-2.009666,-89.75886166864936,14.313662194725039,-122.12043439793713
2.381289,-2.009578,-89.74964273811659,14.380041679773013,-122.08078807548328
2.38528,-2.010469,-89.78577929052524,14.398816817689639,-122.09721634173238
2.386041,-2.010511,-89.76251483686454,14.458107976961685,-122.04944114834817
2.386818,-2.010509,-89.75092090550324,14.503243830041104,-121.99697783055235
2.38771,-2.010568,-89.69768487342412,14.502431633190259,-121.91333531339592
2.388456,-2.010625,-89.61486255316694,14.469127114811853,-121.79652333193317
2.392674,-2.011525,-89.65138812597417,14.48765030768921,-121.81356131885774
2.393267,-2.011562,-89.58800668246045,14.469308258756127,-121.70139798081142
2.393433,-2.011368,-89.60446736842358,14.521286094054688,-121.61779798590031
2.393459,-2.011303,-89.61809162705943,14.563334159891404,-121.52265525667553
2.394135,-2.011293,-89.60304195639603,14.636297529306779,-121.4514582192353
2.398508,-2.012164,-89.6388037824056,14.6554835415891,-121.4678765437301
2.39914,-2.010773,-89.57531827892987,15.186345589209408,-121.52208413455543
2.399621,-2.010799,-89.58716283294864,15.205910711514315,-121.4180610188677
2.399494,-2.010779,-89.5952473838053,15.198575294803964,-121.27705640170323
2.399187,-2.010586,-89.64115654839237,15.235038327022872,-121.14529634462325
2.403689,-2.011332,-89.67759832700331,15.254719718382328,-121.16223376286835
2.402716,-2.011148,-89.67597434475837,15.234473308136712,-120.94909762773554
2.403054,-2.011204,-89.7149640271947,15.268419614598297,-120.83105705053498
2.402084,-2.011084,-89.70104878673247,15.31178162628241,-120.68449081096877
2.402772,-2.011055,-89.7257655807125,15.370206691531369,-120.58670919057047
2.407298,-2.011757,-89.76168956424834,15.389475260127096,-120.60397925421539
2.407514,-2.011693,-89.79237186665144,15.417450376183497,-120.47277708355924
2.408476,-2.01187,-89.80058384224292,15.431843947541644,-120.37691753257636
2.408098,-2.012066,-89.74082913580087,15.379066965597453,-120.18899168821116
2.40857,-2.012262,-89.75789354936678,15.38507680383837,-120.0572421281688
2.413159,-2.01296,-89.79411437194472,15.404077120876645,-120.07445066991494
2.413064,-2.013115,-89.79183087979574,15.385559014546248,-119.88164565559478
2.413437,-2.013317,-89.81522302601917,15.391232298308873,-119.72405492213704
2.412734,-2.013437,-89.80218226708493,15.396445362891166,-119.53340076220302
2.412532,-2.013543,-89.78420712850728,15.378598738475311,-119.34690412611747
2.417075,-2.014238,-89.82030068384019,15.399120719625321,-119.36434059591976
2.415476,-2.013596,-88.98248202601133,14.795170935019343,-119.43498115049972
2.416194,-2.012978,-88.52891975856949,14.537160502875132,-119.8313117138752
2.414662,-2.012943,-88.55437890521888,14.543641806525237,-119.60562682603972
2.412736,-2.01235,-88.5520225615948,14.638038031144863,-119.37128341482426
2.417263,-2.013227,-88.58744926036978,14.658498355959813,-119.38789533738117
2.415714,-2.012949,-88.60741745176792,14.688223995991477,-119.16437009934322
2.415383,-2.01269,-88.60643795195658,14.781075424342188,-119.01938868217262
2.414167,-2.012468,-88.61801324305982,14.818903715217957,-118.80522609667109
2.413942,-2.012352,-88.62897429269768,14.88892645414195,-118.6730439377354
2.418337,-2.013165,-88.66450331604092,14.909005768535051,-118.68909984719305
2.416651,-2.012966,-88.6667219684994,14.956193306499632,-118.47404653916908
2.416394,-2.012879,-88.65570726597478,15.004639817847652,-118.32840490869897
2.415326,-2.012697,-88.63005251083854,15.034112075970917,-118.12832060370994
2.419615,-2.013475,-88.66573819820572,15.05572557920245,-118.14456612458604
2.419472,-2.013582,-88.61881736375325,15.036584949057737,-118.04143013344049
2.418289,-2.013428,-88.55150146608548,15.09731306355021,-117.91303182790898
2.41789,-2.013122,-88.52424887541626,15.144703577225169,-117.83978567254955
2.415944,-2.012648,-88.48820008575477,15.18212296945778,-117.64022571056033
2.415192,-2.012346,-88.46176557408906,15.232004850548197,-117.5353028390292
2.419286,-2.013074,-88.49720008036478,15.25109158254326,-117.5530504312076
2.417614,-2.012619,-88.46181808741204,15.291348460399933,-117.38376652653155
2.4176,-2.012451,-88.41867232014357,15.322017632024709,-117.34363516244193
2.416484,-2.01218,-88.34923377724658,15.322289570689026,-117.2094405486801
2.416181,-2.012069,-88.28938728047605,15.307058664175356,-117.15320490418543
2.420154,-2.012761,-88.32395332041,15.330497050607354,-117.16960919453622
2.418402,-2.012481,-88.23366009702056,15.316063457502835,-117.03414811896772
2.417814,-2.012218,-88.17325997217134,15.331794849837129,-116.9803445627632
2.416385,-2.011864,-88.09017333271483,15.32085409094903,-116.85298547493903
2.415977,-2.011684,-88.03737817160325,15.313574029729343,-116.82290519625295
2.419804,-2.012367,-88.07206377888974,15.33396453021142,-116.84043442181752
2.418017,-2.012056,-88.01275215676617,15.350455832302705,-116.70028762327674
2.416752,-2.011416,-87.99838795941434,15.473580433159354,-116.64827416210557
2.414146,-2.010671,-87.93381721052558,15.526044496141258,-116.49682829811117
2.411682,-2.009846,-87.86967604120255,15.622645225168732,-116.37300040884698
2.415245,-2.010421,-87.90413994697778,15.645073775685265,-116.38971674679173
2.412935,-2.00978,-87.84517656133433,15.692480588131183,-116.26404628746538
2.412165,-2.009368,-87.84879827985155,15.777256888496806,-116.29953869123776
2.409879,-2.0089,-87.79361925661996,15.80549329305342,-116.17857296540195
2.409014,-2.008764,-87.78335840026739,15.802754868196946,-116.14892665093491
2.412405,-2.009275,-87.81805123626395,15.824990339162849,-116.16628598166993
2.410654,-2.009024,-87.78545875031679,15.842569077257199,-116.0593181844484
2.409632,-2.00881,-87.75791308254945,15.846467799425623,-115.98358544565677
2.408054,-2.008384,-87.7079554438078,15.843137228662977,-115.90831879819125
2.407855,-2.008245,-87.65328774354327,15.805133930759592,-115.93890843096555
