X,Y,Roll,Pitch,Yaw
1.386231,-0.441952,124.67989492644168,15.263254066990385,-102.94039253619358
1.387214,-0.442463,124.55235955446105,15.295276911153515,-103.06190421928466
1.387361,-0.442457,124.42488493441556,15.339185138092203,-103.23078541457669
1.387944,-0.442828,124.33501959142767,15.323165111102167,-103.35699462723615
1.388531,-0.443292,124.30757877320522,15.352762289640744,-103.37102862523325
1.388291,-0.44308,124.30870417771206,15.28233656603136,-103.40072978526733
1.388877,-0.443539,124.28021985575766,15.312936154855464,-103.41578835262587
1.388328,-0.443225,124.3736482119099,15.233158279458527,-103.30559054622465
1.389133,-0.443646,124.23427067120973,15.256389777931691,-103.4620443838723
1.389743,-0.444122,124.20672171028498,15.274883733945758,-103.48205650203253
1.389354,-0.443739,124.17148896604658,15.235276361514256,-103.54433876839214
1.389953,-0.444187,124.13919397218012,15.226611844796112,-103.58114384349518
1.389608,-0.443854,124.17783892100813,15.114215533092326,-103.564857603009
1.389745,-0.443906,124.18705482551125,15.081054800124283,-103.58533899659143
1.390389,-0.444366,124.20533907680671,15.09733837141462,-103.61232603326648
1.390114,-0.444208,124.28713163052876,15.127388355389398,-103.58821814508886
1.390748,-0.444735,124.37201540763355,15.189978419663811,-103.58017812367683
1.390866,-0.444921,124.48842227361128,15.282786789083998,-103.56496939295742
1.390744,-0.444916,124.630922713334,15.349164060869452,-103.5542776467189
1.391095,-0.445625,124.81336557076857,15.489723536091342,-103.47372459307842
1.390465,-0.445219,124.54744739382812,15.146102921489486,-104.79803939296582
1.391138,-0.445576,124.47664513834718,15.125316105077804,-104.86442271433373
1.391666,-0.445817,124.43301583311717,15.12699644266563,-104.85911301146858
1.392253,-0.446303,124.40859923729498,15.184755075147587,-104.85672053619449
1.392723,-0.44656,124.37911498446348,15.233670178014618,-104.82366347351198
1.393243,-0.446794,124.34007026868335,15.299763587918397,-104.71138384779833
1.393935,-0.447365,124.32106882471683,15.36779421200774,-104.68765640241507
1.394684,-0.447978,124.3085266804707,15.47558427967564,-104.61666625597337
1.395035,-0.447799,124.20706550202418,15.663655247330624,-104.47857382762267
1.395966,-0.448506,124.18712005630009,16.057555032244867,-104.16789261526952
1.396701,-0.448629,124.0752966309764,16.590414518862783,-103.69820360299609
1.397614,-0.448757,123.96955743520626,17.355388752144922,-102.97814176542846
1.398666,-0.448655,123.8724944748681,18.218512697774713,-102.05398976234386
1.400113,-0.448828,123.76953806445611,19.330783984536993,-100.88823851005853
1.402082,-0.449285,123.73843148064873,20.53932079774176,-99.49642210840283
1.403345,-0.449068,123.80878717396536,21.68003664153609,-97.8964812026342
1.405507,-0.449303,123.92824117503203,22.894057443764428,-96.1101996105555
1.406431,-0.448684,124.31295711876096,23.805866883763663,-93.95097677168708
1.408122,-0.448605,124.66119529608952,24.904149426626557,-91.81682285785564
1.410461,-0.448758,125.15173135232364,25.870918321118452,-89.50840774518502
1.410549,-0.447681,125.8555203301896,26.66565050492275,-86.93171696104618
1.414231,-0.448049,125.98702380221826,27.27345374556169,-85.42408058754923
1.414526,-0.450502,126.71069729294982,28.327970706483438,-85.32257456421127
1.415251,-0.451696,126.70997379519402,27.815055382754792,-85.31201133110007
1.416765,-0.452813,126.26712361360971,26.53813195534598,-85.50416994082028
1.416428,-0.45229,126.0297525366392,25.025036985855774,-84.97227958982975
1.418405,-0.452851,125.19516525859402,23.37616581978501,-85.18398076168269
1.419447,-0.452454,124.44842809692676,21.879222530762547,-85.03467271355935
1.421271,-0.451839,123.56767528265136,20.601469772872882,-84.95902481299552
1.42364,-0.451719,122.63960131494267,19.72365708827777,-84.97929337434857
1.425422,-0.450868,121.74136084302023,19.082467313175666,-84.8115723209061
1.427373,-0.449748,120.7103585659309,18.53753806344016,-84.84836906733385
1.429646,-0.449071,119.72820760981625,18.006925497120115,-84.70698742881234
1.432011,-0.44799,118.6287448056966,17.445000543838518,-84.69308381946396
1.434598,-0.447279,117.62345674382416,16.944691525808974,-84.61211061298376
1.435969,-0.445473,116.70682140076117,16.263625842480327,-84.33359198271286
1.438315,-0.444898,115.88338541953124,15.625495990234558,-83.98973793319075
1.440555,-0.444421,115.13124461284868,14.936712125269725,-83.54160100298847
1.442013,-0.443047,114.3366463050719,14.196289490355085,-83.10562561487085
1.444032,-0.442709,113.69860936960961,13.55207699740119,-82.56180739258271
1.444954,-0.441465,113.12932578176668,12.868827819430646,-81.95025391600346
1.446823,-0.441178,112.53283472905596,12.307791422796596,-81.3656983028211
1.447689,-0.439593,111.91093056258327,11.622056027376743,-80.70285432220057
